high_flour,low_flour,warm_water,sugar,yeast,olive_oil,salt,standstill,temp,bake_time,extra_effort,pineapple,pearl,elec_power,cooker_age,cooker_gender,label
134.23,100.32,138.61,6.44,4.3,10.7,2.13,37.78,210.64,9.39,True,False,True,0,73,1,0
42.62,204.71,194.25,-4.29,15.31,3.08,-6.62,42.84,324.83,6.75,False,True,True,1,26,0,0
145.59,95.09,149.62,5.55,5.9,7.52,3.45,39.18,224.18,12.31,True,False,False,1,46,0,1
132.95,103.34,148.46,5.76,5.37,22.41,3.26,34.83,211.37,11.45,False,False,False,0,31,0,1
184.03,80.1,211.67,17.0,11.9,25.08,7.36,44.46,131.34,1.21,False,True,False,1,23,1,0
46.61,43.06,203.67,4.79,15.91,30.29,-7.05,18.28,127.74,20.18,False,True,False,0,35,0,0
160.18,87.4,111.75,14.08,1.45,4.99,1.29,49.9,147.29,20.58,False,True,True,1,90,1,0
31.36,122.28,153.26,7.25,6.81,27.48,-5.2,44.55,209.73,6.38,False,True,True,1,45,1,0
82.49,67.68,56.15,-3.83,3.5,1.42,9.18,45.36,255.59,15.54,False,True,True,0,18,1,0
81.66,187.35,204.99,7.38,-1.17,0.74,-7.69,49.69,247.93,0.31,False,True,True,0,47,0,0
146.78,100.42,147.59,5.1,5.29,8.64,2.89,36.2,213.09,11.98,True,False,False,1,64,1,1
229.62,82.69,203.06,8.63,3.89,-0.33,-5.5,48.2,241.52,19.52,False,True,False,0,84,0,0
206.6,185.9,175.23,-1.39,6.19,29.9,-5.7,12.95,269.37,4.22,False,True,True,1,83,0,0
144.66,102.11,149.21,6.76,4.77,19.62,3.49,31.78,224.51,12.27,True,False,False,1,81,0,1
76.33,33.27,206.15,0.55,11.5,2.07,-3.07,12.67,250.64,19.05,False,True,True,0,44,0,0
98.92,49.94,185.07,-1.0,14.29,28.68,-6.38,19.24,275.43,1.42,False,True,True,0,40,0,0
112.23,39.21,196.38,-2.65,12.11,29.0,-3.53,47.23,137.58,13.63,False,True,False,0,71,0,0
182.85,23.28,207.56,1.88,-4.17,4.08,5.99,44.87,155.04,4.98,False,True,False,1,41,1,0
126.13,152.89,113.67,-4.53,1.21,30.09,4.34,45.46,201.64,20.7,False,True,True,1,30,1,0
249.95,-8.41,188.67,16.3,-2.24,-0.05,0.88,44.75,248.37,19.01,False,True,True,1,99,0,0
196.73,0.99,199.38,13.05,8.57,28.51,-5.43,42.34,140.36,5.51,False,True,False,0,41,0,0
89.38,116.59,242.07,11.32,-1.96,-0.35,-7.2,10.68,187.31,7.56,False,False,True,0,86,1,0
202.31,85.86,152.66,-0.01,-3.51,0.88,12.97,18.53,124.33,3.33,False,False,True,0,44,1,0
137.08,90.13,147.86,5.22,4.1,17.96,2.8,33.71,220.17,9.41,True,False,False,0,21,1,1
171.58,166.13,246.5,-3.43,-0.25,34.32,-4.78,14.97,136.42,21.04,False,True,True,1,92,0,0
141.73,104.79,137.52,6.33,4.49,14.69,3.41,28.74,216.52,12.9,True,False,False,1,90,1,1
80.53,36.64,99.39,14.58,-3.23,-1.77,-1.27,43.43,171.84,21.55,False,True,True,0,68,1,0
106.45,196.01,166.38,-3.56,12.42,27.49,6.63,18.88,140.2,14.16,False,True,True,0,94,0,0
125.01,187.3,61.41,-3.63,1.58,-3.68,13.74,49.24,317.71,19.89,True,True,True,0,25,0,0
98.37,188.29,107.95,-2.85,3.0,32.67,13.13,42.93,272.73,2.34,False,True,True,0,24,1,1
137.25,103.78,147.2,6.92,4.51,17.69,2.11,29.9,229.02,10.95,False,False,False,0,47,1,1
212.75,51.37,207.25,-1.07,-4.6,-2.89,-1.72,11.81,160.38,22.21,False,True,True,1,40,0,0
34.01,122.93,84.17,2.13,15.64,29.89,-6.14,18.07,169.09,7.65,False,True,True,1,24,0,0
61.77,200.16,122.4,7.04,11.91,33.81,-6.87,18.14,176.71,6.37,True,True,True,1,50,1,0
248.65,22.18,196.59,13.51,1.94,33.01,12.18,14.4,327.56,8.82,False,True,True,0,66,0,0
125.46,13.56,189.66,-2.47,7.24,31.23,4.96,40.72,154.76,18.8,False,True,True,0,65,1,0
213.89,39.46,197.84,-4.39,-3.4,1.91,0.3,40.32,202.18,2.46,True,True,True,0,33,0,0
67.14,-6.18,83.9,12.72,9.54,31.36,-0.87,43.34,152.3,17.27,False,True,True,0,66,0,0
185.76,47.43,77.38,9.94,11.72,0.72,-6.25,12.16,248.71,14.32,False,True,True,1,28,1,0
140.44,108.36,146.13,6.99,5.34,24.49,3.41,35.56,220.11,10.76,False,False,False,0,24,0,1
141.72,105.75,143.91,5.94,5.33,7.82,3.34,22.47,225.42,12.85,True,False,False,1,33,0,1
210.93,139.6,98.71,8.14,1.13,-2.03,-4.98,41.88,144.69,15.29,True,False,True,0,96,1,0
121.35,152.05,172.19,-0.81,2.38,25.68,6.22,15.73,327.44,1.68,False,False,True,1,55,1,0
130.86,107.28,148.05,5.21,5.59,23.24,2.36,25.68,225.87,11.18,True,False,False,0,49,0,0
140.98,102.24,131.53,5.65,5.44,5.4,3.85,24.87,226.84,9.35,True,False,False,1,86,1,1
32.83,138.22,118.73,10.08,15.87,29.38,-1.82,49.78,254.0,6.57,False,False,True,1,31,1,0
234.6,183.27,46.37,-1.1,-5.48,34.3,0.97,41.03,178.49,-0.44,False,True,True,1,53,1,0
184.08,150.55,61.59,7.86,10.52,-1.07,7.47,44.71,185.75,15.96,False,True,True,1,72,1,1
168.48,69.26,157.02,15.72,12.0,-4.74,-7.9,47.97,141.82,13.45,True,True,True,0,58,0,0
50.86,141.76,166.93,-4.65,0.22,30.53,11.58,15.2,251.75,18.47,False,True,True,1,49,0,0
58.96,65.25,85.53,-3.69,15.12,4.37,-3.01,48.3,290.27,6.77,False,True,True,0,83,0,0
114.31,134.91,167.64,-3.57,2.79,4.45,4.64,47.32,279.27,13.09,False,True,True,0,92,1,1
139.08,99.96,132.9,6.03,5.75,19.79,3.75,33.6,227.26,9.67,True,False,False,0,32,0,0
132.76,108.84,132.96,6.3,4.27,24.96,3.63,23.68,211.31,12.67,True,False,False,1,24,1,1
197.79,5.03,103.12,11.76,2.75,2.32,11.65,46.85,317.61,0.75,True,True,False,1,54,1,0
235.35,199.57,112.15,0.7,-4.47,33.56,6.16,18.06,302.52,4.64,False,True,True,0,43,0,0
131.6,93.76,130.49,5.84,4.32,9.3,2.89,37.61,212.39,10.54,True,False,False,1,81,1,1
149.29,103.62,130.46,6.94,4.59,7.45,3.47,33.37,211.82,10.69,True,False,False,1,46,0,1
203.64,-5.7,223.4,12.28,-4.53,26.41,0.72,19.83,271.23,8.61,True,True,True,0,54,1,0
138.8,108.69,143.67,6.79,4.77,5.43,3.68,26.92,215.41,9.54,True,False,False,1,53,0,1
45.79,-5.36,172.55,-2.53,6.5,4.64,-3.82,17.71,130.33,20.52,False,True,True,1,22,1,1
140.22,103.13,144.45,5.71,5.46,15.96,2.46,32.65,214.8,10.5,True,False,False,1,24,0,1
137.03,91.13,142.19,6.12,4.55,21.62,2.08,21.37,225.09,10.88,True,False,False,1,90,1,1
86.66,84.54,157.75,14.32,14.84,-3.13,-5.69,12.29,279.14,5.71,False,True,True,0,39,1,0
139.29,107.39,131.82,5.62,4.28,17.74,2.93,33.19,217.77,10.92,True,False,False,0,64,1,1
104.16,133.68,76.56,0.43,2.91,27.24,-2.93,18.11,175.62,15.93,False,False,False,0,32,0,0
229.89,151.55,199.36,1.06,1.87,-3.74,-5.55,49.56,206.75,0.87,False,True,False,0,62,1,0
126.47,26.14,215.74,16.62,-1.46,-4.48,9.96,18.13,308.74,1.56,False,True,True,0,65,1,0
94.59,44.99,171.34,-2.5,9.62,0.57,10.52,40.05,254.46,4.94,False,True,True,1,57,1,0
135.07,98.83,139.17,5.83,4.76,13.16,3.33,32.22,229.3,12.85,True,False,False,0,100,1,1
166.52,133.0,197.04,13.97,6.1,32.93,13.78,44.67,177.94,20.29,False,True,True,1,88,0,0
136.75,104.58,133.32,5.66,5.19,15.83,3.8,28.16,218.24,10.48,True,False,False,0,54,1,1
224.82,-2.03,199.62,-0.42,6.11,-3.99,13.81,40.3,198.87,18.86,False,True,True,1,95,1,0
116.87,190.48,89.83,1.95,9.84,1.99,0.46,45.64,198.37,7.24,False,True,True,0,35,1,0
147.1,103.19,131.44,6.26,4.19,20.04,2.09,24.42,211.33,9.94,True,False,False,1,94,0,1
82.7,167.51,229.26,2.2,11.24,-4.4,10.49,45.92,204.73,6.29,False,True,True,0,81,0,0
38.06,143.91,232.14,11.8,6.46,31.89,6.92,40.94,231.88,18.57,False,True,True,1,54,0,0
206.97,8.65,246.87,0.59,-4.31,-3.15,11.06,18.63,113.63,7.9,False,True,True,1,36,0,0
212.35,33.44,239.8,13.56,12.21,34.82,-3.25,12.97,245.84,0.64,False,True,True,1,46,1,0
50.67,154.43,67.04,3.01,-4.89,31.7,-5.14,13.07,150.12,22.0,False,True,True,1,43,1,0
80.95,199.89,63.93,-0.51,14.77,-1.56,1.75,46.07,285.7,21.81,False,True,True,0,54,1,1
134.77,94.2,149.23,5.35,5.93,15.18,3.82,27.31,210.86,12.78,True,False,False,0,26,1,1
114.37,46.94,226.39,-1.38,-4.92,3.29,10.34,13.16,231.0,2.38,False,True,True,0,75,1,0
221.76,41.55,235.26,10.33,10.93,34.73,13.03,16.66,147.72,21.21,False,True,True,1,27,0,0
152.17,24.32,73.0,0.13,0.87,-3.15,-6.63,43.77,300.99,6.16,False,True,True,0,78,1,0
145.56,94.04,147.84,5.02,4.05,16.25,3.25,27.34,221.3,12.1,True,True,False,0,45,0,1
150.8,208.24,240.61,3.46,1.52,2.01,-4.79,13.32,111.54,0.76,False,True,False,1,92,0,0
220.12,47.21,107.28,11.31,2.43,0.02,-4.88,49.35,280.59,13.71,False,True,True,1,73,1,0
217.77,46.72,227.1,13.73,-2.48,29.2,0.56,44.53,150.7,22.47,False,True,True,0,86,0,0
138.15,109.28,148.46,5.95,4.41,19.5,2.44,28.06,221.86,9.39,True,False,False,0,18,0,1
68.64,50.08,81.87,7.73,9.48,4.7,9.02,17.43,186.58,19.44,False,True,True,1,28,0,1
108.85,112.48,183.09,9.57,15.44,30.49,-2.04,41.32,110.18,4.98,False,True,True,1,45,0,0
183.57,8.21,84.92,4.33,3.63,28.55,-6.61,46.72,192.46,3.99,False,False,True,1,48,0,0
113.35,52.68,214.22,13.25,7.83,33.67,-6.08,18.96,113.54,2.05,True,True,True,0,93,1,1
135.21,108.01,139.5,5.68,4.27,11.02,3.68,20.95,225.72,9.38,True,True,True,1,46,0,1
136.79,92.6,136.28,5.18,4.41,5.01,4.0,24.25,222.24,9.73,True,False,False,0,44,1,1
213.57,146.43,227.69,-4.32,-2.74,-3.74,-5.78,40.61,278.3,21.64,False,True,True,0,44,1,1
146.82,93.66,146.16,5.11,5.62,12.45,2.8,35.62,212.32,11.74,True,False,False,0,53,0,1
158.52,116.76,239.4,10.37,11.51,-3.31,10.96,44.43,252.03,16.95,False,True,True,1,61,0,1
142.16,109.24,138.11,5.72,5.69,22.21,2.91,20.8,223.3,9.06,True,False,False,0,36,0,1
101.15,38.3,216.35,0.12,7.24,27.93,0.51,14.86,320.14,21.7,False,True,True,0,27,1,0
148.61,92.78,136.05,6.94,4.71,6.68,3.86,21.37,218.36,9.44,True,True,False,0,27,1,1
131.95,91.29,139.36,5.03,5.88,5.68,3.36,32.37,215.13,10.28,True,False,False,0,98,0,1
97.93,66.15,108.37,-4.2,-5.07,0.21,-0.53,40.85,132.44,0.29,False,True,True,1,89,1,0
142.7,96.02,149.5,5.84,4.08,19.85,2.39,24.3,214.1,12.19,True,False,False,0,92,0,0
228.06,75.41,176.85,1.21,11.67,25.11,1.84,18.63,203.91,6.88,False,True,True,1,22,0,0
229.45,118.55,122.62,13.32,8.9,-1.19,8.14,44.21,162.34,20.79,False,True,True,1,90,0,0
133.14,91.92,132.6,6.03,4.19,18.1,3.24,30.08,222.58,9.7,True,False,False,1,22,1,1
208.66,75.47,204.78,12.46,12.76,3.9,-5.13,18.4,311.13,0.04,False,True,True,0,25,0,0
176.41,41.0,40.25,2.67,-0.47,27.1,-6.86,18.84,259.3,14.83,False,False,True,1,25,0,0
144.73,101.73,141.2,5.01,4.72,21.24,2.6,24.29,218.84,12.82,False,False,False,0,25,1,0
163.84,79.61,175.38,15.26,10.66,0.29,-0.48,42.65,316.0,16.96,False,False,True,1,18,0,0
46.56,-5.43,66.41,14.37,6.94,3.26,-3.47,11.82,141.98,14.08,False,True,True,0,26,0,0
51.78,158.4,242.05,0.51,-2.83,32.55,4.19,12.9,130.66,5.75,False,True,True,1,48,1,0
206.2,75.71,50.81,-4.24,3.86,29.45,-0.01,41.23,237.7,4.42,False,True,True,0,28,0,0
224.36,52.85,86.08,-1.1,1.14,-2.78,6.85,43.32,241.63,17.67,False,True,True,0,59,0,0
171.18,1.09,81.67,12.44,-4.46,-2.67,5.46,12.0,280.26,0.02,True,True,True,0,82,1,0
111.4,138.51,237.85,0.04,-1.64,3.06,-3.76,41.74,137.21,6.17,False,True,True,0,41,0,0
198.8,161.94,193.19,10.97,0.8,25.57,-0.39,46.63,139.7,5.65,False,True,True,1,38,0,0
136.37,103.92,142.29,6.84,4.32,22.24,3.53,20.93,215.84,9.14,True,False,False,1,45,1,1
149.47,103.72,135.16,5.08,4.71,20.02,2.3,27.69,221.61,11.32,True,False,False,0,81,0,1
140.21,108.15,147.88,5.96,5.51,8.78,2.51,22.75,229.85,11.65,True,False,False,1,73,1,1
125.16,119.04,54.64,15.23,-3.15,27.82,9.19,15.63,325.04,14.87,False,True,True,1,69,1,0
36.8,168.2,38.67,-3.33,6.08,25.52,-2.21,45.32,296.37,14.67,False,True,False,0,87,0,0
124.49,181.31,67.37,9.65,3.48,-1.55,10.54,49.89,125.53,20.03,False,True,True,0,46,1,1
198.58,127.98,51.3,10.29,-0.66,0.52,0.64,10.07,145.99,0.12,False,True,True,1,38,1,0
131.83,104.47,147.49,5.88,4.38,7.88,2.41,33.76,213.56,11.37,False,True,False,0,95,1,1
190.86,132.05,203.95,4.43,7.68,25.84,-4.84,10.18,277.24,5.03,False,True,True,0,87,0,0
77.43,195.21,186.92,-1.05,2.32,30.81,12.53,41.75,318.16,3.35,False,True,True,1,82,0,0
105.46,33.05,241.23,13.46,2.99,-2.11,-2.24,45.73,288.33,2.1,False,True,True,1,34,1,0
213.36,39.66,232.81,11.87,-2.04,26.24,-6.98,19.55,299.75,19.51,False,True,True,1,43,0,0
79.82,173.47,201.76,-2.09,11.4,-2.66,-0.35,48.79,314.0,22.54,False,True,True,1,41,1,0
133.88,94.92,143.69,6.97,5.69,20.11,3.36,24.28,229.05,12.31,False,False,False,1,66,0,1
155.7,119.58,114.31,11.35,7.7,28.6,-5.71,18.57,305.63,17.01,False,True,True,0,67,0,1
55.98,86.08,51.88,16.98,-1.73,27.67,13.75,47.71,194.05,15.94,False,False,False,1,24,1,0
61.15,126.04,128.45,1.49,-2.86,0.13,-2.25,17.25,191.58,14.26,False,False,True,0,18,0,0
44.43,148.72,192.39,-3.15,0.74,25.84,-7.59,14.13,188.29,4.75,False,True,True,0,23,1,0
42.2,127.46,152.14,14.01,2.97,31.73,-7.94,44.26,315.63,13.31,True,True,True,1,70,0,1
171.73,-9.66,204.72,0.21,-3.83,25.16,-1.91,19.05,166.47,-0.62,False,False,True,1,92,0,0
33.51,9.44,222.6,9.63,15.55,-1.01,5.57,14.95,258.54,18.23,False,True,True,1,40,0,0
145.4,94.47,139.36,5.02,5.58,23.28,3.65,27.12,221.38,10.83,True,False,False,0,39,0,1
209.61,131.99,196.91,13.8,13.2,2.18,-5.2,19.71,255.34,5.88,False,True,True,1,64,1,0
142.98,101.09,131.2,6.09,5.88,10.99,2.42,38.13,221.31,12.21,True,False,False,0,64,0,0
224.33,144.59,111.58,1.12,1.03,-4.39,-6.36,47.25,324.97,21.01,False,True,True,0,73,0,0
96.69,191.62,46.48,-2.44,1.14,1.97,1.17,48.76,194.43,5.31,False,True,True,0,86,0,0
227.14,125.39,124.64,8.31,9.06,1.81,-5.89,41.51,198.27,7.7,False,True,True,0,30,1,0
107.38,193.33,221.52,9.45,-4.27,32.6,-1.01,43.39,316.09,14.9,False,True,True,0,42,0,0
133.52,104.26,137.24,5.05,5.36,20.74,3.47,25.57,212.48,10.69,True,False,False,1,88,1,1
201.73,179.74,183.98,16.19,-0.27,0.09,-2.24,10.05,188.92,7.52,False,True,False,0,99,1,0
136.95,96.86,144.26,6.03,4.16,19.32,3.48,39.93,212.93,11.77,True,True,False,1,88,0,1
68.38,181.33,82.42,-1.05,2.32,32.6,6.39,43.19,299.12,20.86,False,True,True,0,79,1,0
237.33,68.08,51.36,-4.57,14.14,-2.52,7.37,41.41,133.55,-0.49,False,True,True,1,93,0,0
107.08,206.6,210.38,4.07,-5.27,32.85,-4.69,43.42,128.69,17.55,False,True,True,1,65,1,0
68.65,37.26,61.56,12.75,-3.01,33.65,-3.77,11.28,185.11,14.48,False,True,False,1,99,0,0
126.75,49.66,94.37,10.71,14.25,-3.42,4.24,43.61,162.96,1.39,False,True,True,0,88,1,0
32.93,123.39,43.77,1.28,2.84,29.04,-5.23,11.55,276.28,7.1,False,True,True,0,66,1,0
151.78,117.17,176.09,16.96,-4.88,-2.04,-2.14,10.77,297.89,4.07,False,False,False,0,29,0,0
112.8,4.58,125.22,16.41,6.21,26.31,10.91,49.57,253.73,18.6,False,True,True,0,45,0,0
183.49,191.86,163.48,13.09,3.84,-4.73,-6.79,45.47,301.0,20.89,False,True,True,1,97,0,0
136.44,92.46,149.06,6.65,4.17,6.58,2.6,23.87,225.21,12.43,True,False,False,0,40,1,1
115.38,78.89,180.18,-1.34,7.69,-2.17,0.71,45.04,129.27,7.89,False,True,True,1,23,0,0
132.89,108.19,135.57,5.62,4.97,9.99,3.25,27.34,210.29,11.76,True,False,False,1,49,0,1
133.77,95.8,140.1,5.4,5.95,9.62,3.17,34.97,213.2,9.41,True,False,False,0,94,1,0
212.59,195.43,103.77,-3.4,13.52,28.91,-7.7,47.03,286.35,0.17,False,True,True,0,50,1,0
50.83,142.28,41.06,-0.64,0.48,0.85,11.43,40.85,156.87,1.07,False,True,True,0,77,1,1
224.2,146.73,232.6,-2.34,-2.45,-0.28,0.35,40.34,195.7,5.44,False,False,True,1,94,1,0
214.36,11.65,97.36,16.69,2.39,-2.16,13.89,12.29,166.86,6.02,False,True,True,1,40,0,0
149.82,96.5,148.66,6.64,4.29,9.45,2.23,31.04,210.66,12.41,True,False,False,0,31,0,1
241.44,190.15,171.3,-4.59,-0.21,0.79,-4.9,12.74,242.77,5.01,False,True,True,0,46,0,0
137.22,108.04,134.87,6.78,4.92,19.96,3.64,26.65,218.63,9.22,True,False,False,0,34,0,1
147.61,96.41,132.84,6.94,5.94,22.0,2.86,36.32,211.03,9.56,True,False,False,0,71,0,1
48.75,68.5,239.77,-0.09,14.06,0.58,-2.18,14.8,191.81,22.4,False,True,True,0,80,0,0
172.22,176.42,204.58,-0.77,-0.1,28.56,1.34,45.19,114.68,21.29,False,True,True,1,100,0,0
219.44,145.06,158.54,-3.41,13.7,-0.69,-7.36,47.48,264.14,1.1,False,True,True,1,30,0,0
82.41,148.37,124.53,13.76,11.4,1.5,9.31,42.45,259.61,0.52,False,True,True,0,46,0,0
54.67,45.49,127.17,11.06,11.08,28.42,-1.35,16.66,207.76,4.41,False,True,True,1,52,1,0
176.29,203.48,91.41,-2.64,6.21,-0.51,-7.76,11.89,241.48,19.78,False,True,True,0,18,1,0
118.41,153.65,227.32,15.04,10.64,-1.29,0.04,42.72,209.03,-0.38,False,True,True,0,29,1,0
173.44,164.96,189.86,8.2,7.48,32.16,12.98,14.57,192.37,8.57,False,True,True,1,64,0,0
61.15,134.89,118.31,-4.62,8.05,28.92,7.06,15.24,115.5,7.55,False,True,True,1,90,1,0
120.43,141.34,110.9,12.73,-2.57,27.04,-0.11,16.76,259.18,2.65,False,True,True,1,89,1,0
110.98,-1.4,230.03,2.02,0.33,-2.24,6.98,12.97,234.9,4.14,False,True,True,1,46,0,0
136.58,95.37,143.43,5.49,5.53,14.25,3.04,32.36,224.54,12.07,True,False,False,0,48,0,1
188.09,67.61,228.7,12.73,10.31,-2.95,-3.29,19.61,200.3,6.96,True,True,True,0,43,1,0
44.89,30.08,239.94,14.6,-5.9,2.14,-4.13,40.62,294.51,16.45,False,True,True,1,54,1,0
49.3,40.27,217.82,4.17,2.4,34.76,11.76,44.13,152.47,1.57,False,True,True,0,78,1,0
246.28,138.14,116.81,3.07,15.93,3.08,-2.42,45.45,267.54,1.61,False,True,True,0,90,0,0
174.51,178.29,106.41,1.58,9.78,25.17,9.37,16.77,174.66,8.11,False,True,True,1,79,1,0
46.72,179.34,228.35,-1.1,15.3,-3.63,-4.44,12.74,126.45,13.27,False,True,False,0,24,1,0
132.98,100.16,145.06,5.05,5.51,24.26,3.78,34.05,211.54,10.12,False,False,False,1,66,1,1
223.15,127.32,104.76,3.92,-2.22,2.15,11.1,16.78,307.87,-0.45,False,True,True,0,92,1,0
71.54,-4.28,218.78,13.48,-1.16,4.39,-0.23,12.42,265.16,1.48,False,True,False,1,51,0,0
123.97,121.82,218.58,-2.92,13.81,29.75,6.49,12.52,112.18,16.59,False,True,True,1,77,1,0
132.49,91.62,149.02,5.69,5.61,9.97,2.49,25.05,229.71,9.55,True,False,False,1,94,1,1
54.38,8.1,189.75,4.18,1.76,-4.27,7.59,42.56,115.59,-0.69,False,True,True,1,95,0,0
223.96,139.44,226.91,-3.78,-2.97,4.23,12.53,41.89,144.81,14.07,False,True,True,0,45,0,0
146.61,90.29,134.7,6.87,5.9,7.63,3.03,39.27,221.4,10.42,True,False,False,1,68,1,1
86.03,71.42,200.97,-4.01,15.17,0.97,-5.94,15.91,314.34,6.75,False,True,True,0,72,1,0
108.89,122.06,112.09,-4.23,15.43,-1.78,10.24,48.26,209.47,14.97,True,True,True,0,61,1,1
133.11,105.74,147.11,5.53,4.25,14.89,3.33,32.14,215.7,12.08,True,False,True,0,21,1,1
135.38,91.94,144.03,6.97,4.62,9.82,3.74,28.4,216.99,12.94,True,False,False,1,43,1,1
49.45,-7.04,210.67,-0.47,3.47,2.1,-6.95,17.9,178.15,13.39,False,True,True,1,63,1,0
181.46,76.66,72.82,14.16,-5.17,25.67,13.12,42.2,327.01,3.06,False,True,True,1,81,1,0
136.25,107.46,147.51,5.92,4.63,12.22,3.26,37.35,218.33,12.28,True,False,False,1,100,0,1
74.79,192.98,84.88,1.2,-3.45,-4.81,12.7,44.33,235.29,20.15,True,True,True,1,34,1,0
126.09,28.51,243.13,9.85,-2.62,27.83,9.25,49.11,269.64,1.25,False,True,True,1,29,1,0
56.25,151.93,81.07,-1.44,13.82,-1.56,-6.3,11.47,112.17,3.93,False,True,True,1,77,1,0
177.71,116.36,212.9,2.13,-2.55,-1.88,7.31,46.4,169.86,14.98,False,True,True,1,47,1,0
