high_flour,low_flour,warm_water,sugar,yeast,olive_oil,salt,standstill,temp,bake_time,extra_effort,pineapple,pearl,elec_power,cooker_age,cooker_gender,label
163.62,152.15,225.04,14.0,15.61,26.05,4.11,10.66,241.42,1.82,False,True,True,0,73,1,0
134.81,105.68,130.9,5.18,5.33,14.79,3.37,27.99,226.56,11.39,True,False,False,0,44,1,1
121.94,201.75,55.97,7.86,6.88,-1.34,4.01,10.41,205.02,1.76,False,False,True,1,65,0,0
86.81,170.75,94.26,7.48,0.07,-0.54,-3.79,41.99,250.94,13.97,True,True,True,0,30,0,0
194.35,113.69,55.02,11.42,11.38,30.95,7.16,17.08,266.77,0.75,False,True,True,1,33,0,0
63.55,114.62,105.38,14.45,-1.54,28.85,-3.95,11.49,256.94,18.06,False,True,True,1,21,1,0
185.14,24.49,197.1,16.9,-2.99,-2.64,7.48,48.48,187.01,4.57,True,True,True,0,83,1,0
134.75,104.72,130.0,5.27,4.24,21.32,3.89,38.05,228.02,12.84,True,False,False,1,39,1,1
43.94,11.41,163.1,-2.97,-1.09,2.85,11.89,13.65,144.14,17.79,False,True,True,0,89,0,0
103.39,194.86,207.61,-4.83,3.84,-3.2,-5.02,11.15,163.01,3.19,False,True,True,0,22,0,0
137.49,94.77,140.76,5.47,4.53,18.3,3.64,21.72,228.72,12.82,True,True,False,1,91,1,1
175.98,30.1,245.44,16.61,-3.68,31.5,-3.25,48.06,309.37,18.63,False,True,True,1,24,1,0
212.08,76.65,123.99,3.13,1.28,1.07,11.66,49.9,207.3,14.76,True,True,False,0,73,1,0
60.93,126.36,248.24,-0.95,-5.25,25.47,-0.67,11.28,122.46,15.74,False,True,True,0,45,0,0
147.85,102.54,148.87,6.36,6.0,17.25,3.03,39.91,228.55,12.26,False,False,False,1,53,0,1
146.68,109.8,140.82,6.88,4.74,9.53,3.88,20.76,216.21,9.75,True,False,False,1,91,0,1
135.75,90.17,134.93,6.94,5.5,14.29,3.75,29.31,224.46,11.4,True,False,True,0,42,0,1
95.4,112.71,124.24,16.16,9.04,0.45,1.58,43.78,125.54,2.4,False,False,True,0,84,0,0
94.89,87.11,123.33,8.12,13.75,2.13,10.63,49.66,265.23,8.14,True,True,True,1,88,0,0
33.55,159.48,164.57,8.96,10.81,28.83,-0.14,13.66,200.86,5.74,False,True,True,0,56,1,0
137.17,109.9,132.91,6.42,5.68,8.94,2.63,28.34,211.86,12.48,True,False,False,0,40,1,1
146.26,92.33,136.4,6.01,5.92,13.44,3.74,35.14,220.24,11.51,True,False,False,1,98,0,1
52.66,0.02,168.21,-1.98,11.86,27.75,-5.24,41.13,292.05,19.96,False,True,False,0,35,1,0
130.7,100.33,132.9,5.93,5.37,14.08,2.96,21.2,221.76,10.37,True,False,False,1,66,1,1
69.1,205.1,76.5,-4.13,3.44,32.89,8.55,43.34,268.34,16.81,False,True,True,0,36,0,0
146.26,99.25,130.19,5.31,5.88,21.9,3.48,22.44,212.04,9.58,True,False,False,0,28,0,1
59.46,57.03,34.22,0.39,11.41,4.06,5.22,17.84,236.33,8.1,False,True,True,0,87,1,0
247.78,150.77,189.57,-0.34,9.35,29.39,12.37,15.74,288.86,20.47,False,True,True,1,58,1,0
148.04,92.56,148.14,5.91,4.98,6.28,2.42,31.99,221.95,9.85,True,False,False,0,61,1,1
150.51,191.52,246.71,8.99,12.73,4.15,11.57,47.57,244.89,16.34,False,True,True,1,82,0,0
158.66,47.36,232.71,-4.47,3.63,-2.3,-7.08,11.75,146.16,7.71,False,True,True,0,67,0,0
161.54,78.4,44.1,8.32,11.8,-3.43,-7.45,47.78,248.06,19.25,False,True,True,0,50,1,0
73.25,149.9,161.45,16.76,2.92,1.4,-5.85,49.91,232.99,17.94,False,True,True,0,26,0,0
204.32,22.42,58.33,0.97,3.92,27.87,-4.42,18.95,276.94,17.68,False,True,True,0,23,1,0
113.84,145.95,63.75,8.45,14.51,4.13,-7.47,49.02,313.36,6.8,False,True,True,1,64,1,0
63.11,80.77,126.73,1.47,-4.15,-2.83,-6.54,40.44,151.08,18.3,False,True,True,1,68,1,0
140.09,94.17,147.45,5.72,4.97,20.9,3.19,25.25,225.94,10.95,False,False,False,1,76,1,1
138.11,100.61,137.42,5.08,5.79,24.87,2.75,31.54,215.5,10.38,True,False,False,0,83,0,1
228.29,188.21,169.68,4.43,0.76,4.71,8.45,47.49,254.31,15.35,True,True,True,0,28,1,0
168.31,51.07,32.04,12.23,9.93,-0.96,11.09,12.4,149.54,19.46,False,True,True,1,83,1,0
145.46,103.67,142.49,6.19,4.62,24.75,3.34,30.1,226.08,12.01,True,False,False,1,20,1,1
170.72,158.48,46.86,9.27,-5.72,4.69,1.41,15.94,195.15,3.89,True,True,True,0,46,1,0
175.68,207.22,41.89,4.0,0.97,27.24,0.92,18.55,302.72,19.0,False,True,True,0,99,0,0
220.26,206.71,181.96,0.22,-3.39,29.76,6.7,15.58,326.11,-0.83,False,True,True,0,57,0,0
89.56,49.46,52.24,12.43,1.79,29.94,4.08,46.39,285.34,15.1,False,True,True,0,19,0,0
42.43,148.04,221.32,13.79,12.32,25.08,4.19,49.89,203.63,20.45,True,True,True,1,100,0,0
208.86,116.02,159.4,-3.89,10.27,-1.62,9.09,10.64,320.21,0.49,True,True,True,1,21,1,0
247.47,204.96,78.59,10.0,-0.93,-4.57,6.69,15.13,181.7,2.12,False,True,True,0,91,1,0
184.37,129.48,248.96,13.28,11.02,30.06,-2.35,49.95,298.74,17.06,False,True,True,1,93,0,0
215.8,154.84,45.53,-1.28,-3.4,31.89,-6.82,13.89,181.21,14.12,False,True,True,0,61,1,0
182.69,188.31,215.12,13.46,15.65,-3.2,-2.46,48.49,113.78,6.15,False,True,True,0,76,0,0
189.63,87.61,114.56,2.35,11.99,2.19,11.97,16.42,284.44,2.76,False,True,True,0,56,0,0
135.62,102.21,134.1,5.9,5.85,13.06,3.95,36.51,220.87,11.75,True,False,False,1,94,1,1
67.74,46.78,104.92,16.19,15.66,-3.16,-0.51,16.32,252.17,-0.47,False,False,True,1,71,1,0
55.04,9.48,249.46,0.98,9.67,1.96,4.92,10.86,187.54,7.29,False,True,True,1,58,0,0
215.89,191.3,189.81,4.82,2.15,0.31,9.38,44.39,128.1,1.58,False,True,True,0,33,1,0
178.64,196.51,87.62,12.88,16.0,1.92,-2.51,16.0,139.26,5.43,False,True,True,0,81,1,0
66.67,142.38,224.52,7.35,6.66,27.7,4.76,48.47,181.11,18.33,False,True,True,1,35,1,0
210.82,65.54,221.63,10.3,14.9,-0.29,-0.37,15.5,176.06,19.82,False,True,True,0,33,1,0
227.61,165.48,40.26,11.54,8.73,4.39,-3.12,16.19,282.61,3.72,False,True,True,1,54,0,0
158.49,171.91,99.12,1.47,8.35,31.0,12.65,10.74,162.09,0.2,False,True,False,1,94,0,0
108.47,82.66,240.51,2.8,15.01,3.18,-0.31,49.74,253.65,21.12,False,True,True,0,87,1,0
213.34,179.79,158.17,7.61,11.13,-3.28,1.33,12.08,197.96,0.33,True,True,True,0,60,0,0
77.86,14.39,219.18,-3.83,13.22,32.37,12.46,44.97,322.31,18.88,False,True,True,1,73,0,0
49.17,206.13,117.47,10.92,-0.2,29.15,1.38,44.29,281.24,16.91,False,True,True,1,71,1,0
53.64,62.47,127.22,3.43,14.59,31.08,7.84,44.06,200.69,16.42,False,False,True,0,44,0,0
132.76,105.35,146.1,6.23,4.19,5.38,3.3,36.6,229.73,9.23,True,False,False,0,32,1,1
146.58,99.12,142.79,6.01,4.48,12.13,2.6,39.22,218.51,11.36,True,False,False,1,47,0,1
147.87,109.48,149.68,5.06,4.03,16.84,3.1,32.55,220.83,11.33,True,False,False,1,26,0,1
107.32,125.69,99.31,14.93,-1.7,1.0,-0.4,10.27,165.84,21.44,False,False,True,1,24,0,0
230.24,64.38,227.07,2.86,-4.07,-1.49,-5.55,46.96,132.18,6.53,False,True,True,1,75,1,0
140.21,102.21,140.4,5.41,4.85,19.6,2.16,38.54,225.86,12.42,True,False,False,0,49,1,0
201.72,179.71,82.43,1.68,2.31,26.29,10.21,40.16,135.98,-0.21,False,True,True,0,69,1,0
231.59,131.75,232.11,11.72,15.71,29.09,1.2,18.54,260.24,1.58,False,False,True,0,29,0,0
236.68,13.94,226.02,-1.9,13.8,1.06,10.77,19.91,286.57,22.38,True,True,True,0,48,1,0
151.62,205.45,73.09,12.09,-3.91,0.74,9.08,47.38,275.3,20.28,True,True,True,0,51,0,0
231.11,124.97,85.83,7.12,8.23,4.18,4.58,12.71,259.08,22.98,False,True,True,0,27,1,0
58.26,41.97,123.32,8.79,0.6,-4.65,13.81,48.82,208.61,14.14,False,True,False,1,80,1,0
60.74,83.9,126.38,15.5,9.88,4.47,-0.83,48.85,145.74,18.76,True,False,True,1,33,0,0
91.86,29.64,213.57,15.26,-5.09,25.25,0.8,41.62,281.4,17.48,False,True,True,1,43,0,0
80.01,42.04,96.7,0.49,6.79,32.75,13.58,10.35,115.24,14.96,False,True,True,0,30,1,0
30.73,129.36,126.32,0.99,6.75,33.87,12.64,46.15,246.19,18.13,False,True,True,0,68,1,0
137.81,98.46,143.64,5.86,5.74,13.94,2.62,30.86,211.75,12.06,True,False,False,1,78,1,1
36.3,192.19,193.2,2.92,3.11,4.98,7.39,46.12,296.45,21.4,False,True,True,0,93,0,0
241.75,16.82,195.12,-1.38,-5.69,27.99,8.98,49.59,246.35,8.89,False,True,True,1,91,1,0
55.75,182.54,184.62,16.78,7.79,2.31,7.07,47.76,208.64,13.09,False,True,True,0,79,0,0
164.35,21.55,114.29,13.24,8.5,27.66,-5.1,18.26,140.45,7.98,False,True,True,0,56,0,0
93.65,183.07,176.65,10.22,15.74,33.74,-5.9,14.06,250.24,5.49,False,True,True,1,43,1,0
164.14,25.59,114.11,-2.95,15.18,29.89,-1.78,41.1,139.22,4.55,False,True,True,1,33,0,0
120.06,5.11,162.23,-2.67,14.41,33.46,5.72,18.74,188.36,16.14,True,True,True,1,21,1,0
209.08,169.55,38.8,1.82,15.27,31.7,0.13,18.18,243.57,20.93,False,True,True,1,45,0,0
63.4,50.13,240.06,-2.75,-3.64,32.44,-1.04,48.34,252.83,14.96,False,True,True,0,90,0,0
147.33,101.57,135.07,6.03,5.07,7.37,2.28,23.19,228.77,10.75,False,False,False,0,86,1,1
186.82,42.66,191.98,-0.57,10.76,0.47,4.55,48.43,123.36,4.58,False,True,False,1,100,1,0
147.73,100.1,145.07,5.18,4.36,18.21,3.1,29.55,218.14,10.28,True,False,False,1,39,1,1
105.7,202.53,181.54,3.22,13.1,29.67,9.23,40.67,319.89,-0.48,False,True,True,0,32,0,0
197.21,26.51,227.28,2.64,1.45,31.08,12.38,16.0,134.86,7.5,False,True,True,1,25,0,0
175.23,123.3,79.78,16.26,2.84,25.43,-1.41,18.75,177.67,4.51,False,True,True,1,77,0,0
42.92,50.82,162.41,16.67,15.83,32.4,8.94,18.84,130.5,22.77,False,False,True,0,63,1,0
45.14,132.23,247.49,14.92,-4.31,2.46,10.43,12.5,263.11,17.59,False,False,False,0,89,1,0
132.95,106.43,130.74,5.04,4.95,22.57,2.79,35.96,229.77,12.3,True,False,True,0,26,1,1
209.52,126.74,228.71,11.65,10.5,-4.76,4.54,11.1,241.02,20.59,False,True,False,1,78,0,0
146.82,95.86,130.96,6.74,5.67,13.86,3.99,25.11,215.92,12.75,True,False,False,1,59,0,1
215.75,128.6,226.65,4.89,6.64,29.88,-0.08,10.18,292.8,14.05,False,True,True,1,74,1,0
67.5,70.96,46.88,11.0,13.08,-4.48,-5.9,15.31,111.6,16.82,False,True,False,1,77,1,0
229.21,26.04,163.64,15.85,1.33,28.69,-3.46,17.37,154.57,19.73,False,True,True,0,21,1,0
237.58,-8.06,220.21,8.28,8.04,33.21,7.08,12.92,187.02,0.55,False,True,True,1,30,0,0
217.1,181.51,93.21,-1.2,-4.85,0.44,-0.65,42.99,152.94,18.91,False,False,True,0,28,0,0
83.49,-5.76,76.89,1.13,8.15,1.72,8.46,47.67,322.1,6.74,False,True,True,0,59,0,0
147.86,103.17,130.54,5.81,4.34,6.0,4.0,35.87,215.4,12.95,True,True,True,0,73,1,1
146.14,105.64,144.23,6.58,4.0,18.43,3.1,37.53,222.61,9.57,True,False,False,1,71,1,1
84.05,195.68,203.72,-4.61,-3.54,25.3,1.23,40.84,124.44,2.96,False,True,True,0,93,1,0
103.65,196.68,101.56,11.42,12.04,0.65,12.94,18.93,128.89,15.19,False,True,True,1,22,1,0
185.49,201.85,188.35,-3.28,6.8,0.79,-4.03,41.69,283.53,21.48,False,True,True,0,19,0,0
198.86,86.28,98.87,7.43,7.17,32.53,4.46,44.13,168.12,19.55,False,False,True,1,76,1,0
151.28,13.0,129.95,8.21,6.67,-3.82,1.45,40.97,270.96,19.01,False,True,True,1,80,0,0
148.93,93.33,131.15,5.4,5.18,17.27,3.53,30.97,223.16,9.07,True,False,False,1,62,0,1
86.47,27.86,59.6,13.16,-4.31,26.38,-2.37,14.27,163.39,17.26,False,True,True,1,39,0,0
191.33,49.62,97.1,-3.26,-3.48,4.86,4.1,15.13,162.63,0.37,False,True,False,0,49,1,0
104.03,208.31,237.77,3.01,15.09,31.7,6.14,48.12,231.88,14.15,False,True,False,1,32,1,0
172.79,57.65,194.5,-1.74,12.1,31.06,-5.28,16.26,325.33,19.08,False,True,False,0,29,1,0
142.15,90.05,134.24,6.51,5.62,13.16,3.85,26.79,226.13,10.89,True,False,False,1,37,0,1
101.04,195.31,232.69,0.63,-2.24,28.09,-6.73,43.04,240.08,14.95,False,True,True,1,67,1,0
59.53,123.73,55.33,13.04,10.64,3.8,-7.93,40.59,115.64,19.08,False,True,True,0,26,0,0
234.02,206.05,208.09,11.99,9.2,0.63,4.55,43.93,199.0,1.41,False,False,True,0,61,1,0
231.77,54.04,184.59,-2.1,2.41,-3.42,13.95,45.41,120.59,14.97,False,True,True,0,75,1,0
246.59,55.93,182.74,14.41,15.79,29.59,-0.57,46.76,231.13,22.16,False,True,True,1,69,1,0
131.74,109.57,139.12,6.67,5.23,21.35,3.9,21.62,215.66,9.24,False,False,False,1,22,1,1
170.24,207.12,210.92,-0.3,-1.97,28.29,12.49,42.59,261.88,15.65,False,True,True,1,23,1,0
147.53,91.12,149.1,6.36,4.29,14.33,3.61,20.22,222.09,12.45,True,False,True,1,56,1,1
90.45,181.04,122.99,12.98,-5.35,2.96,10.24,19.39,322.53,17.02,False,True,True,0,89,1,0
123.25,139.86,216.9,10.22,13.65,-4.7,11.16,10.96,294.16,8.1,False,True,True,0,19,0,0
103.21,156.5,33.16,13.13,13.44,31.19,-7.19,40.96,231.59,21.55,False,True,True,1,76,0,0
241.63,123.89,106.81,-3.85,0.8,32.76,-4.55,16.18,261.93,21.26,False,True,True,0,75,1,0
41.07,181.81,208.38,12.73,10.48,25.41,-1.79,17.77,278.72,21.9,False,True,True,0,65,0,0
114.15,161.26,155.18,-2.26,-4.3,30.85,-6.94,45.12,125.09,22.88,False,True,True,0,29,0,0
36.36,27.54,83.08,9.32,3.33,3.09,13.79,16.74,240.65,7.47,False,False,False,0,56,1,0
227.78,83.74,249.24,-0.54,13.75,34.19,-5.74,11.39,168.11,8.68,True,True,True,1,63,1,0
46.87,114.29,189.9,2.43,2.5,28.11,-3.73,41.06,267.78,1.47,True,True,True,0,84,0,0
116.78,11.09,243.49,0.23,10.28,3.64,12.2,41.61,188.96,16.92,False,True,True,1,64,1,0
137.75,102.94,149.9,6.92,5.77,16.52,3.72,20.62,210.96,9.52,True,False,False,0,69,0,1
36.73,-4.32,187.83,16.02,15.86,30.38,7.8,41.64,174.51,2.49,True,True,True,0,63,1,0
200.45,48.07,182.24,13.83,12.57,-1.4,7.35,12.14,292.96,21.12,False,True,True,1,75,0,0
184.53,139.21,64.41,10.79,-3.58,-0.94,-1.84,14.22,176.29,13.14,False,True,True,0,30,0,0
170.55,45.51,83.03,9.3,6.33,-4.06,0.5,18.21,266.65,13.07,False,True,True,1,64,0,0
136.52,102.46,137.57,5.1,5.91,23.7,2.24,23.93,222.78,12.37,True,False,False,0,100,1,1
42.27,192.0,85.33,13.68,3.35,-4.25,13.24,47.74,254.04,-0.38,False,True,True,1,53,0,0
104.05,191.4,114.71,-3.12,-1.03,3.11,8.74,48.88,201.49,13.6,False,True,True,1,45,0,0
162.8,184.35,177.46,1.91,1.85,29.62,10.55,16.38,181.66,1.5,False,True,True,0,89,1,0
144.99,95.07,141.65,6.53,4.55,6.27,3.81,37.95,223.35,10.63,True,False,False,0,50,1,1
201.54,56.77,207.8,13.59,1.65,28.19,11.29,45.94,117.95,19.88,False,True,True,1,38,0,0
132.6,103.15,132.17,6.78,4.07,5.69,3.05,24.73,212.6,10.81,True,False,False,1,75,0,1
210.57,126.09,89.87,-3.44,-3.95,30.3,-1.0,44.91,313.01,1.07,False,True,True,1,65,1,0
132.71,103.34,137.09,5.25,4.3,7.67,2.18,38.57,227.64,12.32,True,False,False,1,57,0,1
79.83,76.59,195.56,-4.2,-3.01,25.61,-3.59,47.74,275.29,14.83,False,True,True,1,19,0,0
142.19,97.2,145.9,6.06,5.73,10.7,3.3,33.76,224.17,11.13,True,False,False,0,54,0,1
43.11,197.42,246.13,4.98,-2.36,-4.58,0.16,16.89,199.74,21.51,False,True,True,1,74,0,0
123.33,163.77,33.45,-1.66,0.66,27.48,5.7,40.6,290.8,17.96,False,False,True,0,94,1,0
48.03,-4.69,88.88,11.22,8.79,33.21,0.92,42.33,147.44,-0.13,False,True,True,1,46,1,0
196.74,132.85,121.01,16.12,2.19,34.43,7.16,43.73,320.36,6.27,False,True,False,1,97,0,0
120.53,170.73,80.79,1.91,8.72,27.21,-2.12,19.93,246.1,6.11,False,True,True,1,22,0,0
164.81,122.7,108.11,14.82,2.02,32.34,-7.4,42.69,265.98,3.97,False,True,True,1,55,1,0
31.69,78.02,237.91,11.13,12.65,3.13,10.12,19.1,203.08,-0.29,False,True,True,1,46,1,0
247.47,138.4,188.85,0.95,-3.28,-3.6,9.5,12.25,189.7,4.49,False,True,True,1,40,0,0
183.64,48.94,73.82,-2.64,-2.79,-0.47,-5.4,16.99,166.48,7.67,False,True,True,1,35,1,0
216.02,138.69,113.01,4.66,-5.57,4.86,-1.17,12.9,128.25,13.46,False,True,True,0,31,0,0
77.29,153.55,73.01,0.57,-5.94,-0.26,6.22,16.42,138.4,1.8,False,True,False,0,93,0,0
132.55,103.6,148.94,6.05,4.69,23.56,2.55,21.7,220.79,12.28,True,False,False,0,18,0,1
124.56,145.35,223.14,11.99,13.0,33.83,-3.14,47.7,154.58,13.03,False,True,True,0,24,1,0
73.22,133.34,109.72,13.78,15.68,2.35,-7.89,42.03,192.5,19.0,False,False,True,1,69,1,0
63.83,163.44,223.88,16.91,-1.96,27.19,5.42,12.21,282.78,0.39,False,True,False,0,89,0,0
63.0,11.38,211.73,13.15,-3.29,0.48,6.5,43.81,288.35,-0.2,False,True,False,0,59,1,0
78.01,194.22,74.22,-0.45,15.52,0.59,-6.41,18.84,143.47,13.33,False,True,True,1,77,1,0
57.89,139.59,160.63,16.83,15.12,27.09,-2.16,15.14,276.53,21.85,False,True,True,1,39,0,0
239.44,1.97,120.79,12.48,13.04,2.27,1.88,11.86,136.86,5.63,False,False,True,1,97,1,0
135.91,106.28,149.97,5.04,5.33,15.2,3.86,37.73,222.36,11.08,False,False,False,0,33,1,1
200.11,3.79,205.52,1.53,10.85,2.91,-7.06,43.67,286.46,19.41,False,True,True,0,68,0,0
137.45,94.11,131.18,5.28,4.49,12.24,3.07,37.83,210.88,10.08,True,False,False,0,23,1,1
141.86,109.22,144.95,5.4,5.7,11.55,3.81,29.5,219.21,12.41,True,False,False,1,97,1,1
98.87,16.61,128.39,7.21,0.96,3.05,5.9,14.39,306.26,-0.95,False,True,False,1,59,0,0
139.81,90.96,140.17,5.85,4.6,17.1,3.4,36.56,226.12,11.62,True,False,False,0,25,0,1
33.58,68.31,234.95,-1.72,-4.89,25.07,-2.61,17.19,155.51,7.51,False,False,True,1,36,1,0
186.46,27.36,79.21,4.22,2.39,4.5,-2.15,15.63,159.69,14.75,False,True,True,0,67,0,0
135.95,92.16,133.61,6.16,5.47,17.85,2.15,30.88,219.17,11.79,True,False,False,0,98,0,1
121.76,114.05,203.68,7.43,15.92,32.38,4.76,47.33,141.92,-0.9,False,True,True,0,86,0,0
37.94,19.48,249.55,1.99,-5.16,0.99,1.72,48.65,151.14,6.59,False,True,True,0,31,1,0
146.92,94.65,142.57,6.79,5.6,14.02,3.89,39.25,218.64,9.66,True,False,False,1,96,1,1
96.83,118.41,180.65,-4.76,9.04,-4.49,9.72,19.83,138.83,1.88,False,True,False,0,83,1,0
138.12,103.69,138.06,6.84,5.15,17.88,2.1,30.65,220.25,11.64,True,False,False,1,31,0,1
171.35,181.74,43.62,10.74,8.47,1.89,13.85,45.82,201.51,16.48,False,True,True,1,60,0,0
143.51,94.91,136.58,6.58,4.06,7.77,2.44,24.33,217.27,11.89,False,False,False,0,25,1,1
63.88,29.46,178.81,-0.47,1.04,-2.12,5.73,45.75,124.74,6.39,True,True,True,1,21,0,0
138.57,101.35,135.77,5.84,5.56,9.81,2.77,32.81,211.1,12.32,True,False,False,0,35,1,1
53.5,147.11,230.39,16.16,2.15,4.63,1.87,12.32,180.67,-0.92,False,True,True,1,53,0,0
71.19,160.78,120.88,0.18,12.3,-4.91,-6.84,44.04,329.15,15.64,False,True,True,1,23,1,0
110.07,125.9,72.21,2.97,6.78,-1.42,12.12,10.85,143.01,3.1,False,True,True,0,77,1,0
143.4,90.34,131.62,6.61,4.25,14.22,2.6,27.26,220.67,9.37,True,False,False,0,29,1,1
151.38,71.03,105.37,-1.44,-4.15,-3.18,-4.79,19.05,237.05,3.94,False,True,True,1,87,0,0
236.46,64.99,195.05,1.14,-0.32,32.92,12.94,48.13,179.24,7.27,False,True,True,1,83,1,0
94.62,80.04,105.94,14.62,11.19,2.26,-1.11,13.11,150.82,4.5,False,True,True,1,79,0,0
37.42,82.96,175.53,13.17,-2.96,25.25,1.18,42.74,168.59,19.77,False,True,True,0,54,1,0
138.15,95.72,146.41,6.36,4.84,8.26,2.1,33.64,210.6,12.86,True,False,False,1,84,1,1
102.68,1.58,32.64,16.98,13.86,1.16,9.0,45.95,241.25,22.16,False,True,True,0,36,1,0
210.97,176.8,128.65,0.28,0.02,2.48,-1.34,40.6,146.19,1.72,False,True,True,1,18,1,0
147.17,107.74,140.39,6.82,5.5,7.03,2.17,25.42,210.44,10.91,True,False,False,0,51,0,1
220.99,63.93,37.33,12.26,-4.97,-0.64,11.44,13.28,317.14,-0.95,False,True,True,0,69,1,0
180.63,0.98,40.36,9.87,3.54,-0.06,4.97,16.39,195.67,14.72,False,True,True,1,18,0,0
171.92,80.22,31.8,-2.35,2.34,-2.47,-4.78,10.11,304.02,21.58,False,True,True,1,71,1,0
90.57,194.6,54.89,-2.95,10.81,29.47,13.69,40.96,130.92,17.95,False,True,False,1,65,1,0
89.91,63.74,115.13,2.13,-5.45,3.73,11.28,18.39,321.51,22.49,False,True,True,1,26,0,0
100.94,55.23,57.44,11.75,13.51,28.68,6.96,16.93,200.11,20.54,True,True,True,0,24,0,0
