high_flour,low_flour,warm_water,sugar,yeast,olive_oil,salt,standstill,temp,bake_time,extra_effort,pineapple,pearl,elec_power,cooker_age,cooker_gender,label
208.63,178.07,200.06,10.19,8.18,27.33,-5.19,41.38,201.22,16.2,False,True,True,0,23,0,0
142.8,101.52,131.77,5.26,5.67,12.79,3.04,32.59,217.4,9.26,True,False,False,1,58,0,1
147.84,98.23,147.96,5.49,4.54,21.72,2.51,27.43,217.33,9.44,True,False,False,0,69,1,1
31.6,144.46,190.07,16.23,12.61,-1.48,-2.8,14.03,177.66,13.52,False,True,True,0,50,0,0
145.0,103.93,148.69,5.66,4.87,6.45,2.83,24.41,218.25,10.41,False,False,False,1,96,0,1
125.36,68.82,195.09,15.31,11.94,3.52,8.34,15.73,130.67,22.58,False,True,True,0,19,0,0
155.6,141.92,244.85,15.43,0.37,25.95,0.23,15.78,286.34,13.85,False,True,True,1,44,0,0
243.1,134.3,42.11,8.61,9.32,27.35,-1.62,41.1,235.15,15.55,False,True,True,0,30,1,0
246.16,9.38,220.48,-4.54,-3.57,32.27,12.92,46.19,152.4,22.06,False,True,True,0,28,1,0
58.08,21.84,229.08,15.94,2.23,-1.02,5.63,42.94,242.46,20.02,False,True,True,0,51,0,1
147.97,105.65,144.21,6.41,5.98,13.11,2.58,26.32,215.33,9.21,True,False,False,0,86,1,1
143.99,94.77,145.14,6.97,5.85,15.13,2.48,20.27,222.43,11.54,True,False,False,0,78,0,1
136.91,98.13,141.3,6.16,5.41,7.27,2.09,28.86,219.91,11.87,True,False,False,1,94,0,0
128.92,119.67,191.06,13.12,7.89,4.58,10.32,46.59,255.79,3.05,False,True,True,0,71,1,0
130.26,94.25,141.51,6.97,5.07,21.52,3.11,22.21,212.34,10.64,True,False,False,0,47,0,1
79.82,15.53,50.59,9.41,-0.87,30.9,9.65,10.36,143.15,1.5,False,True,True,1,85,1,0
65.65,79.07,48.24,14.29,1.57,33.31,-2.82,47.16,316.2,8.13,False,False,True,1,37,1,0
139.87,106.3,134.06,5.91,4.28,23.32,2.02,39.95,226.96,13.0,True,False,False,1,65,0,1
45.53,162.56,77.43,16.88,8.24,31.38,9.0,13.97,238.51,6.31,False,True,True,1,82,0,0
132.49,106.46,132.56,6.05,5.26,6.85,3.16,36.75,212.25,10.88,True,False,False,1,52,0,1
131.09,98.05,140.21,6.03,4.61,19.11,2.21,40.0,228.96,11.91,True,False,False,0,31,1,1
142.57,95.71,137.82,6.71,5.88,6.4,2.07,30.18,225.8,12.58,True,False,False,1,66,1,1
124.02,137.62,209.41,16.0,11.26,28.0,-6.73,45.52,297.15,21.11,False,True,True,0,29,0,0
72.04,151.61,121.24,0.67,-0.86,0.35,-5.53,14.26,208.48,17.37,False,False,True,1,61,1,0
167.48,28.08,68.15,15.08,3.88,4.87,9.21,45.82,182.14,18.08,False,True,True,1,40,1,0
132.16,97.18,137.56,5.78,5.92,24.45,2.62,21.64,225.26,9.0,True,False,False,0,63,0,0
132.88,104.17,138.47,5.18,5.41,5.12,3.75,26.26,229.54,10.74,True,False,False,0,55,1,1
122.51,49.65,51.13,7.74,0.44,34.82,9.33,11.89,206.22,13.71,False,True,True,0,43,1,0
148.43,103.46,139.72,6.71,5.83,17.49,2.13,25.34,226.43,12.25,True,False,False,1,27,1,1
148.03,98.46,134.55,6.27,4.21,11.3,3.46,21.82,229.05,9.61,True,False,False,1,62,0,1
133.28,97.39,148.82,6.46,5.14,20.49,2.53,35.73,219.19,9.34,True,False,False,1,87,0,1
148.33,105.06,146.31,6.38,4.33,20.99,2.94,32.79,218.62,10.89,True,True,False,1,21,1,1
138.2,92.15,138.27,6.09,5.24,9.92,3.31,22.81,214.73,12.87,False,True,False,1,65,0,1
143.73,90.97,139.02,6.9,4.72,8.99,3.81,29.22,212.19,12.32,True,False,False,1,21,1,1
143.69,109.35,147.09,6.64,4.65,6.59,3.85,20.62,219.91,12.05,True,False,False,0,43,1,1
134.97,107.56,136.34,5.42,5.31,22.41,3.16,23.41,222.52,12.38,True,True,False,0,99,0,1
141.87,96.28,137.21,6.56,5.02,8.07,3.79,20.81,212.99,10.63,True,False,False,0,60,0,1
138.08,101.91,141.77,6.1,5.61,5.09,3.58,25.1,227.64,10.98,True,False,False,0,21,0,1
132.85,101.06,130.23,5.84,5.32,18.4,2.31,36.17,214.42,11.87,True,False,True,0,94,0,1
185.39,184.14,217.04,7.02,9.94,-4.04,6.55,40.61,180.58,1.89,False,True,True,1,30,0,0
191.62,157.38,59.77,-2.71,8.49,3.38,-5.35,17.58,154.73,16.33,True,True,True,1,21,1,0
148.44,104.46,148.52,5.44,5.97,15.78,2.69,20.25,227.47,11.5,True,False,False,1,21,1,1
146.24,94.06,138.59,5.64,5.34,23.01,2.88,37.73,229.03,11.91,True,False,False,0,51,1,1
127.75,117.19,62.46,0.67,-5.44,0.6,4.62,40.62,236.2,2.07,False,True,True,1,34,1,0
145.07,92.87,141.19,6.45,4.58,8.41,2.25,23.4,227.26,11.0,True,False,False,1,52,1,1
161.86,135.2,199.78,7.77,3.84,1.6,-6.15,47.42,257.88,19.25,False,True,True,0,61,1,0
142.75,101.94,142.01,5.73,5.84,14.41,2.29,31.74,221.84,12.6,True,True,True,1,30,1,1
141.74,97.1,131.24,6.85,4.76,12.33,3.75,22.11,218.69,9.77,False,False,False,0,79,0,1
148.1,96.73,145.84,6.4,4.71,9.83,3.01,24.98,222.71,11.51,True,False,False,0,63,1,1
217.11,82.88,118.57,-1.94,0.65,3.59,-2.86,16.9,206.87,-0.97,False,True,True,0,79,1,1
44.78,89.53,169.59,8.68,10.19,3.81,4.8,11.91,144.85,3.23,False,True,True,0,100,1,0
54.98,85.75,90.98,-3.79,-3.24,-0.56,11.57,42.83,188.51,21.77,False,True,True,0,70,1,0
199.64,161.42,97.21,-1.08,11.42,29.3,7.31,18.35,110.49,-0.02,False,True,True,1,78,1,0
140.28,96.61,137.6,6.81,4.0,23.1,2.65,33.27,225.52,9.06,True,False,False,0,71,1,1
164.22,55.18,86.37,7.49,9.7,31.39,-4.21,12.86,317.57,17.36,False,True,True,1,70,0,0
222.45,31.5,115.59,13.76,9.49,-4.79,11.9,42.83,305.85,15.82,False,True,True,1,69,0,0
95.81,136.81,74.89,-0.18,1.04,2.48,4.93,14.35,144.55,2.63,False,True,True,1,99,0,0
63.14,208.29,183.1,-3.27,-1.02,-4.83,6.19,42.28,323.13,0.33,False,True,True,1,43,1,0
138.1,97.16,136.11,5.59,5.95,13.14,2.37,20.15,210.57,9.55,True,False,False,0,46,0,1
63.36,35.14,48.51,7.38,3.3,4.42,8.3,14.89,194.08,18.74,False,True,True,1,45,1,0
134.63,98.59,147.93,6.28,5.45,7.91,2.59,38.08,211.55,11.9,True,False,False,1,92,0,1
60.07,152.94,248.3,-3.35,7.25,34.98,5.04,49.71,173.88,2.19,False,True,True,0,57,0,0
140.51,94.42,139.5,5.52,4.05,10.69,3.27,29.52,229.81,10.48,True,False,False,1,34,0,1
139.48,103.06,148.52,5.53,4.54,16.73,2.66,25.94,218.98,12.93,True,False,False,0,73,1,1
221.77,179.06,207.57,4.0,0.96,4.0,-0.47,40.46,143.53,4.91,False,True,True,0,55,0,1
118.67,76.14,122.75,9.25,3.02,2.61,10.85,47.73,146.11,22.5,False,True,True,1,58,1,0
67.28,155.07,241.35,2.46,10.99,25.53,0.86,48.93,263.37,2.44,False,True,True,0,35,0,0
144.79,108.61,147.95,5.81,4.06,13.93,2.42,31.52,221.74,9.34,True,True,False,0,32,1,1
140.24,94.79,142.42,6.58,4.55,13.2,2.49,35.34,214.69,11.91,True,False,False,1,81,0,0
141.78,109.41,131.77,5.42,5.06,10.11,3.38,36.95,221.35,12.98,False,False,False,0,65,1,1
202.3,58.25,180.29,16.26,15.72,-1.28,-2.54,19.41,206.15,8.53,False,True,True,1,24,1,1
135.91,90.32,135.2,6.92,4.76,20.87,3.61,36.01,221.06,12.34,True,True,False,1,98,0,1
63.77,131.7,50.83,9.14,-3.07,2.96,-0.55,17.23,146.45,20.51,False,True,True,1,41,1,0
53.16,73.05,41.72,7.68,3.64,30.53,4.19,46.26,126.83,22.47,False,True,True,1,99,0,0
81.03,31.83,85.89,3.02,2.66,2.57,-4.51,42.81,200.4,0.29,False,True,True,1,69,0,0
144.59,104.11,145.81,6.75,5.15,22.76,2.46,23.3,221.15,12.72,True,False,False,1,40,0,1
145.06,100.89,143.57,5.59,4.69,7.58,2.19,33.04,215.98,12.22,True,False,True,1,68,1,1
144.6,100.66,148.47,6.25,5.74,10.31,3.17,26.46,221.89,12.46,True,False,False,0,83,1,1
172.07,43.08,249.9,15.66,-0.85,26.62,-0.17,19.65,116.4,15.97,False,False,True,1,35,0,1
97.01,207.31,184.03,13.24,-3.03,1.6,10.83,17.77,246.01,20.41,False,True,True,0,54,1,0
111.26,43.87,108.76,16.21,1.17,30.17,7.96,16.78,237.53,18.96,False,True,True,0,41,0,0
49.79,54.65,49.41,13.89,-0.65,4.62,-5.5,43.48,323.98,6.28,False,True,True,0,81,1,0
95.33,47.46,225.47,14.72,-2.0,-0.02,6.97,12.62,115.36,-0.44,False,True,False,1,93,1,0
233.3,189.3,86.4,7.01,-2.56,-4.39,-7.17,43.61,208.03,17.21,False,True,True,0,63,0,0
137.26,102.37,148.35,6.13,4.51,22.85,2.39,38.64,228.91,11.26,True,False,True,1,95,0,1
87.47,113.4,41.22,0.93,13.69,28.71,11.96,19.83,117.56,6.28,False,True,True,0,84,0,0
196.57,64.39,248.96,-3.66,2.47,-1.88,-2.88,43.08,281.3,15.1,False,True,True,0,47,1,0
114.29,78.7,119.98,-3.17,2.81,3.53,-4.84,12.71,152.09,15.34,False,True,True,0,30,0,0
143.38,99.84,139.99,5.06,5.94,10.15,3.83,23.74,217.4,10.45,True,False,False,1,63,1,0
190.91,35.99,84.03,7.13,3.02,30.9,8.73,49.67,201.43,21.15,False,True,True,0,32,1,0
84.69,124.78,223.83,-2.05,-4.78,0.96,10.68,48.64,290.54,6.76,False,True,True,0,25,1,0
141.48,91.45,131.0,5.94,5.36,23.22,2.98,28.75,222.62,11.72,True,False,False,0,38,1,1
136.36,98.38,146.94,5.76,5.3,18.08,2.62,39.82,222.52,12.37,True,False,False,1,74,1,1
141.72,100.41,133.5,6.25,4.8,19.88,2.51,22.83,220.77,11.63,True,False,False,0,64,0,1
136.26,104.24,130.3,5.9,5.76,8.42,2.51,26.97,212.22,11.26,True,False,False,1,69,0,1
201.92,0.03,43.08,11.07,15.66,31.28,-4.07,45.54,291.05,15.79,True,True,True,1,95,1,0
32.77,23.68,116.75,7.74,-3.2,33.17,13.54,17.56,312.18,19.17,False,True,True,1,47,0,0
246.94,70.09,53.42,0.98,2.01,2.31,6.83,47.52,148.26,17.6,False,True,True,0,40,0,0
103.47,42.73,47.88,10.24,15.07,2.25,7.83,10.37,325.93,19.25,True,True,True,0,44,1,0
130.59,108.27,135.09,5.49,5.58,21.06,3.8,27.71,223.22,9.6,True,False,False,0,62,1,1
149.21,108.28,145.51,6.54,5.94,21.02,2.64,37.92,210.87,9.17,True,False,False,1,84,0,1
184.7,134.71,208.69,16.08,3.18,34.96,-3.2,49.11,202.76,21.46,True,True,True,0,70,0,0
178.75,117.72,242.12,14.47,-0.19,-1.47,-5.35,46.19,291.55,3.22,False,False,True,1,21,0,0
32.31,131.58,36.9,-3.62,-4.63,30.65,-2.23,48.88,295.89,20.08,False,True,True,0,87,1,0
137.21,103.55,130.81,5.03,5.8,12.54,2.33,38.3,215.8,11.39,True,False,False,0,27,1,1
137.19,101.47,137.49,5.1,4.39,12.14,2.02,34.75,213.14,10.95,True,False,True,0,100,0,1
137.17,91.98,138.88,6.56,5.32,6.56,3.65,31.48,210.12,10.38,False,False,True,0,66,1,1
140.28,94.01,149.91,6.61,4.11,7.57,3.6,39.5,222.57,9.05,True,False,False,1,62,1,1
111.08,77.34,86.3,12.46,9.56,28.64,8.17,16.12,279.75,21.81,True,True,True,1,34,1,0
139.17,107.48,134.67,5.44,4.58,13.9,3.4,20.51,224.01,9.1,True,False,False,1,100,0,1
145.32,106.44,144.39,5.87,5.89,17.71,2.02,24.34,213.45,9.92,True,False,False,1,87,0,1
64.15,156.76,243.39,-0.57,2.41,-0.3,-5.6,41.76,243.52,3.92,False,True,True,1,56,1,0
144.52,108.61,144.99,5.37,4.73,12.67,3.25,32.13,222.31,9.42,True,False,False,1,43,0,1
135.95,105.32,145.69,5.98,4.93,9.68,2.98,29.39,222.55,12.34,True,False,True,1,37,0,1
142.76,97.73,139.09,5.8,5.98,12.72,3.08,23.7,223.41,12.37,True,False,False,1,38,0,1
145.0,108.99,144.94,5.54,5.84,22.13,2.98,29.82,226.8,11.91,True,False,False,1,29,0,1
90.61,53.46,78.6,12.72,10.35,34.71,10.72,45.35,309.04,2.47,False,True,False,0,31,0,1
78.08,23.03,188.22,4.84,3.07,1.37,6.39,43.11,298.55,8.33,False,True,True,1,25,0,0
144.94,98.83,143.86,5.2,4.07,23.4,3.98,38.23,228.9,12.75,True,False,False,1,54,0,1
145.35,106.85,143.2,6.46,5.54,12.86,3.49,25.62,222.0,9.66,True,False,False,0,87,0,0
109.12,63.09,176.95,3.95,-4.98,28.33,1.08,40.08,155.76,13.51,False,True,True,0,77,1,0
124.39,167.78,169.04,-3.91,12.5,3.35,-2.52,43.53,255.53,7.85,False,True,False,0,52,0,1
133.6,105.23,140.5,6.84,4.57,22.54,2.98,34.34,210.17,9.18,True,False,False,0,22,1,1
94.38,87.26,187.17,0.29,-4.46,2.42,10.49,46.87,191.81,0.93,False,True,True,1,65,0,1
233.38,112.91,88.23,-0.31,8.65,29.57,8.29,46.4,325.08,0.33,False,True,True,0,73,0,0
175.73,126.06,219.88,-2.51,9.35,30.65,13.22,41.24,284.85,17.98,False,True,True,1,23,1,0
133.7,91.73,140.12,6.14,5.95,13.19,3.93,31.31,222.0,9.28,True,False,False,1,48,1,1
148.13,100.99,143.95,5.65,5.65,7.1,2.69,34.58,227.14,11.96,True,False,False,1,54,0,1
148.95,95.36,145.78,6.84,5.62,7.29,2.12,29.46,220.85,9.97,True,False,False,1,89,0,1
180.21,21.4,52.73,3.28,7.29,33.76,-1.12,46.08,179.81,3.27,False,True,True,1,45,0,0
137.8,94.22,147.1,6.94,5.25,8.91,3.04,23.54,216.77,9.02,True,False,False,0,99,0,1
144.6,92.01,136.54,6.39,4.06,18.1,3.29,20.28,219.45,11.08,True,False,False,1,26,1,1
138.34,102.37,149.72,6.79,5.06,21.96,2.75,36.68,224.61,9.96,True,False,False,1,29,0,1
136.71,104.01,142.54,5.01,4.96,6.43,2.21,24.51,222.95,9.63,True,False,False,1,72,0,1
86.62,202.12,229.52,7.12,10.48,4.49,1.17,10.04,143.47,18.94,True,True,True,1,63,0,0
149.59,99.3,148.62,5.68,4.13,23.74,2.93,33.77,211.89,9.99,True,False,False,1,96,0,1
145.3,93.02,131.73,5.7,5.38,6.67,2.27,28.81,215.6,12.33,False,False,False,0,79,1,1
72.59,148.09,216.56,-3.7,0.45,3.47,-4.58,19.43,259.83,0.19,False,True,True,0,88,0,0
136.46,104.31,146.58,5.9,5.39,21.23,3.34,22.39,211.6,12.49,True,False,False,1,54,0,1
148.74,91.91,137.69,6.47,5.46,13.2,3.45,30.24,211.08,12.11,True,False,False,1,70,0,0
131.35,100.15,130.55,6.79,4.44,17.63,3.94,37.0,215.17,12.09,True,False,False,0,64,1,1
83.3,-8.05,218.79,13.77,7.23,28.99,11.62,18.5,203.67,16.36,False,True,True,0,93,0,0
179.51,189.06,50.43,-0.52,8.76,31.69,-5.78,49.47,145.29,1.52,False,True,True,1,93,0,0
131.96,92.98,139.21,6.38,4.77,19.78,3.63,39.71,217.76,11.33,True,False,False,0,80,0,1
130.53,105.58,139.98,5.1,4.04,20.66,2.42,21.37,213.1,12.04,True,False,True,1,95,1,1
137.11,98.86,146.4,6.15,5.84,7.53,3.26,31.48,213.93,11.75,True,False,True,0,75,0,1
148.6,103.2,140.61,6.86,4.16,15.94,2.01,28.29,217.38,12.36,True,False,False,1,74,1,1
132.17,96.28,148.56,6.37,5.15,13.4,2.19,20.88,216.73,12.74,True,False,True,0,87,0,1
149.07,91.46,139.4,6.81,4.98,18.23,3.63,25.16,218.77,9.12,True,False,False,0,71,1,1
111.89,23.5,76.9,-4.38,14.78,-1.34,11.5,17.22,275.51,2.68,False,True,True,1,80,1,1
106.67,177.84,208.56,7.77,9.72,33.04,10.0,12.06,178.43,3.75,False,True,False,1,78,0,1
160.21,116.8,234.0,7.33,1.08,-2.04,8.29,19.35,200.49,15.6,True,True,True,1,85,0,0
86.64,125.57,247.99,10.45,11.3,26.5,-5.87,46.96,110.87,2.19,False,True,True,1,98,0,0
112.51,131.53,111.3,2.13,14.2,-1.92,5.6,15.45,131.09,15.89,False,True,True,0,44,1,0
131.9,99.37,137.06,5.49,4.84,15.96,3.27,28.62,218.84,12.62,True,False,False,1,55,0,1
144.3,100.1,139.31,6.86,4.42,5.76,3.8,32.09,229.44,9.89,True,False,False,1,19,1,1
145.13,105.01,140.73,5.9,5.82,22.42,3.67,27.51,217.84,12.42,True,False,True,1,39,1,1
136.51,101.12,143.98,5.18,5.66,17.24,3.76,38.88,217.37,12.33,True,False,True,0,18,0,1
136.56,108.65,147.24,5.56,4.84,16.75,2.91,21.83,216.66,12.53,True,True,False,1,21,1,1
143.12,93.07,141.99,6.68,5.04,14.12,3.12,29.12,225.47,11.89,True,False,False,0,35,0,1
209.57,173.65,91.87,11.39,15.17,30.0,8.27,42.23,176.91,14.9,False,True,True,0,46,1,0
65.95,3.33,205.12,16.35,12.1,32.61,11.8,46.99,134.81,6.59,False,True,True,1,46,1,0
139.53,95.54,137.68,5.69,5.15,21.22,2.69,29.83,223.5,10.58,True,False,False,0,92,1,1
147.74,101.87,145.15,5.3,5.2,18.75,2.44,32.69,215.8,9.14,True,False,False,0,83,0,1
53.61,61.4,45.27,15.41,12.97,3.81,6.92,42.11,186.85,22.15,True,True,False,1,84,1,0
149.36,101.25,138.91,5.12,5.05,13.4,2.74,23.2,222.55,11.56,True,False,False,1,41,0,1
154.3,205.07,59.34,-0.35,3.27,26.97,-0.95,49.75,323.52,14.6,False,True,True,1,33,1,0
144.45,102.35,130.26,5.96,4.81,9.9,2.12,21.04,221.05,12.12,True,False,False,0,87,1,1
60.77,141.37,110.03,2.7,3.64,26.68,7.66,44.17,116.53,6.21,False,True,True,0,18,1,0
48.16,0.72,246.6,16.32,10.43,28.97,-3.44,47.0,131.02,5.82,False,True,True,0,63,1,0
33.13,188.68,213.05,10.84,10.13,-3.92,4.99,47.59,260.61,4.33,True,True,False,0,74,1,0
132.37,99.91,145.75,6.21,4.93,5.25,2.52,32.76,210.12,9.22,True,False,False,1,79,0,0
169.2,183.26,86.68,11.39,9.92,34.87,7.31,11.04,285.75,21.53,False,True,True,0,54,1,0
137.56,102.18,144.2,6.05,5.19,18.86,2.96,24.13,225.96,10.88,True,False,False,0,54,1,1
135.86,91.75,137.92,6.0,4.21,17.54,2.03,25.16,227.54,9.79,True,False,False,0,50,1,1
143.07,96.94,138.62,5.38,5.17,14.23,3.24,36.91,212.38,12.91,True,False,False,1,64,1,1
143.49,95.17,142.26,7.0,4.96,5.04,2.94,22.46,212.27,12.25,True,False,False,1,51,0,1
149.88,104.68,140.23,5.94,4.02,20.1,2.41,35.87,223.42,9.16,True,True,False,0,99,0,1
130.86,99.62,149.67,6.91,5.53,9.38,3.58,35.45,218.14,11.09,True,False,False,0,33,0,1
146.32,106.51,140.58,5.14,4.47,20.28,2.95,26.58,224.82,12.75,False,True,False,0,95,1,1
236.85,28.97,162.0,10.21,8.55,0.73,0.18,42.94,153.21,7.12,False,True,True,1,65,0,0
169.85,-6.05,86.4,14.03,10.03,-3.55,11.28,45.7,322.16,22.45,True,True,True,1,68,1,0
139.76,107.45,133.28,5.62,5.49,7.87,3.33,36.5,229.2,9.54,True,False,False,1,79,1,1
196.97,155.63,84.27,1.62,3.8,28.33,11.24,16.73,113.23,3.77,False,True,True,1,91,0,0
209.8,3.98,58.87,-4.19,-0.72,29.48,10.14,19.63,257.07,2.0,False,True,True,0,52,1,0
111.42,120.83,122.22,9.93,15.82,31.16,-3.93,18.1,126.49,6.69,False,True,True,1,29,1,0
45.69,195.91,129.31,11.97,-4.99,-2.91,-7.43,41.79,291.19,19.05,False,True,True,0,60,1,0
144.73,97.63,145.44,7.0,4.89,7.98,2.95,24.05,212.8,9.39,True,True,False,0,77,0,1
60.66,80.98,208.12,0.09,-4.93,30.52,-1.93,45.07,316.54,17.49,True,True,True,0,88,0,0
130.75,90.45,149.92,5.75,5.38,5.88,3.19,20.49,229.08,10.08,True,False,False,1,89,0,1
139.5,107.25,139.6,6.73,5.11,15.98,3.27,24.44,229.86,12.03,False,False,False,0,33,1,0
108.13,32.0,212.26,7.42,15.14,1.47,0.34,11.14,313.16,18.96,False,True,True,0,69,0,0
131.53,100.13,132.31,5.88,4.46,24.72,2.09,26.29,224.9,10.2,True,False,False,0,75,0,1
224.57,89.44,175.35,4.28,3.98,4.1,6.63,12.59,299.62,15.85,False,True,True,0,98,1,0
81.26,122.05,126.35,-4.34,-3.74,26.43,-4.06,48.88,187.68,15.38,False,True,True,0,61,1,0
132.42,108.18,138.82,6.74,4.05,16.72,2.19,25.05,213.93,10.41,True,True,False,0,33,1,1
207.79,34.34,189.42,8.62,10.22,-2.14,-0.83,13.77,110.67,6.29,False,True,True,1,30,1,0
139.82,98.39,137.07,5.93,4.37,19.47,3.44,28.88,224.07,12.37,True,False,False,0,46,0,1
130.06,108.43,133.37,6.2,5.5,5.77,2.79,32.02,225.39,11.34,True,False,False,1,51,1,1
145.75,105.89,131.78,6.52,4.21,15.19,2.32,23.43,228.79,12.04,True,False,False,1,25,1,1
134.64,109.92,145.42,6.4,4.34,8.54,2.75,37.27,219.09,12.51,True,False,False,0,87,0,1
147.5,95.78,137.63,5.83,5.3,22.82,3.5,39.94,222.7,12.13,False,False,False,1,98,0,1
134.28,104.15,146.98,5.85,5.79,12.45,3.08,26.58,218.55,10.59,True,False,False,1,57,1,0
151.63,28.1,42.89,-1.04,13.64,-4.24,-1.55,16.19,162.95,17.23,False,True,True,1,24,0,1
146.59,98.39,142.78,5.22,5.19,7.19,3.93,30.33,223.15,10.09,True,False,False,1,44,1,1
193.01,3.13,108.21,1.22,-0.68,29.82,-0.22,10.67,148.21,21.29,False,True,True,0,21,0,1
138.03,93.53,130.17,5.71,4.07,22.73,2.88,27.71,223.06,10.46,False,False,False,0,89,0,1
