high_flour,low_flour,warm_water,sugar,yeast,olive_oil,salt,standstill,temp,bake_time,extra_effort,pineapple,pearl,elec_power,cooker_age,cooker_gender,label
146.62,91.62,147.15,5.67,4.9,19.49,3.59,25.6,219.97,9.39,True,False,False,1,43,0,1
131.94,95.17,135.03,5.45,5.53,6.08,3.37,29.73,212.15,10.27,True,False,True,1,51,0,1
133.21,90.43,137.65,6.58,5.19,19.31,3.86,29.07,217.37,10.99,True,False,False,0,96,1,0
89.77,50.88,186.26,9.28,-1.08,-4.11,-6.11,10.77,286.36,13.9,False,True,True,0,19,0,0
142.1,96.6,140.04,6.02,5.96,22.78,2.75,22.79,225.66,10.19,True,False,True,0,63,1,1
136.34,98.25,143.12,5.13,5.11,22.55,2.4,32.59,224.29,9.68,True,False,False,0,28,0,1
142.0,105.03,145.3,6.54,5.92,11.91,2.11,28.04,216.71,11.16,True,False,False,0,48,0,1
103.83,-7.53,69.67,16.96,6.14,30.92,-2.96,13.3,164.01,15.93,False,True,True,0,38,1,0
139.25,100.28,130.28,6.37,5.03,22.81,3.88,37.26,226.79,9.83,True,False,False,1,39,1,0
168.83,6.54,36.85,1.0,-4.79,4.42,4.92,43.44,295.37,1.33,False,True,True,1,41,0,0
98.84,131.86,78.88,-3.96,-1.9,1.16,6.87,12.05,240.27,21.98,False,True,True,1,61,0,0
140.91,91.02,148.97,5.12,5.84,9.83,2.08,39.21,211.77,12.65,True,False,False,1,100,0,1
144.1,105.56,130.72,5.53,4.6,14.98,2.3,33.75,219.33,9.4,True,True,False,1,67,0,1
195.77,117.04,100.16,-1.12,-5.89,1.97,5.15,11.03,160.72,3.93,False,True,True,1,70,0,0
130.47,106.3,148.18,5.67,4.63,19.5,2.58,35.24,210.61,12.66,True,False,False,1,58,0,0
87.0,88.22,59.29,-1.83,-1.53,32.28,-1.25,16.81,262.68,2.39,False,True,True,0,87,0,0
98.63,57.31,241.18,-0.97,1.37,31.78,6.94,48.95,310.44,14.59,False,True,True,1,58,0,0
162.67,204.27,85.62,7.25,-0.01,-4.7,1.46,48.71,154.47,8.18,False,True,True,1,71,1,0
144.8,109.54,139.88,5.73,5.68,11.83,3.63,29.27,219.45,12.3,True,False,False,0,36,1,1
130.01,95.43,145.79,6.51,5.95,24.96,2.58,22.64,222.4,10.81,True,False,True,0,48,0,1
134.48,93.21,139.71,5.79,4.86,14.46,2.57,36.89,211.61,11.38,True,False,False,1,29,1,1
130.38,100.08,142.78,6.93,4.63,9.55,2.7,39.34,211.18,10.35,True,False,False,1,45,0,1
143.9,99.57,146.72,5.87,4.8,13.73,2.17,39.18,223.18,9.67,True,False,False,0,88,0,1
149.45,106.63,145.54,5.77,5.96,23.44,3.81,29.82,219.16,12.32,False,False,False,0,58,1,0
52.73,-8.59,53.98,4.68,6.65,33.74,-6.62,42.65,178.74,14.29,False,False,True,0,28,1,1
146.27,103.44,149.17,5.95,4.6,15.81,3.88,25.86,222.0,9.91,True,False,False,0,45,0,0
148.86,91.04,140.86,5.14,4.45,6.43,2.62,36.11,218.12,11.8,True,False,True,0,41,1,1
130.14,104.2,141.16,6.93,5.5,23.55,3.15,20.81,220.6,12.62,True,False,False,1,67,1,0
92.43,155.08,45.65,12.44,12.86,-2.9,-5.16,19.41,114.95,5.33,False,True,True,0,92,0,1
234.11,64.3,123.87,-4.19,2.74,28.98,-5.01,14.73,315.95,16.98,False,True,False,0,49,1,0
76.46,112.97,172.04,7.01,-0.3,0.08,9.39,16.06,174.49,22.15,False,True,True,0,69,1,0
146.66,90.38,143.83,5.43,4.21,9.16,3.16,33.74,219.58,9.83,True,False,False,0,70,1,1
146.9,101.29,149.88,5.89,4.49,16.94,2.2,23.72,228.44,10.18,True,False,False,0,21,0,0
91.21,1.31,72.0,-2.0,1.29,34.1,7.06,16.3,159.81,20.72,False,True,True,1,67,1,1
146.53,92.56,138.84,6.95,5.76,14.23,3.05,20.18,223.52,10.48,True,False,False,1,54,0,1
144.67,108.34,141.8,5.27,5.96,9.01,3.2,26.55,224.97,10.74,True,True,False,0,49,0,1
146.98,100.66,130.76,6.77,4.58,10.24,2.94,20.81,222.06,9.86,True,False,False,0,26,1,1
125.54,150.76,220.77,-0.14,-0.04,-3.01,9.08,47.72,268.22,22.1,False,True,True,0,48,0,1
135.65,109.98,144.48,6.62,4.35,12.73,3.28,23.09,224.03,12.15,True,False,False,1,55,1,0
150.46,75.37,190.03,3.9,8.08,-2.14,0.6,17.11,206.14,17.07,False,False,False,1,35,0,1
143.9,105.69,141.14,5.92,5.7,11.51,2.78,22.45,213.73,12.07,True,False,False,1,76,1,0
142.5,98.6,144.5,6.66,4.81,21.12,3.89,21.36,215.52,10.18,True,True,False,1,98,1,0
129.48,87.97,95.19,13.73,-3.83,-1.3,-1.65,49.92,204.66,3.85,False,True,True,1,88,1,0
132.83,93.59,149.61,5.19,5.73,6.62,3.67,22.8,228.98,11.73,True,False,False,0,19,0,1
161.34,33.01,154.49,-0.51,-0.1,29.78,-6.03,13.97,146.26,4.36,False,True,True,0,59,0,1
131.65,107.0,143.64,6.13,5.58,7.01,3.75,35.34,225.16,10.72,True,False,False,0,96,0,0
203.83,172.36,77.34,-3.05,14.64,-1.35,-5.49,18.25,327.66,4.06,False,True,True,1,24,0,0
77.33,153.69,202.57,-0.6,1.35,30.34,-5.7,44.13,115.5,22.59,True,True,True,0,22,1,1
226.69,87.98,242.71,-3.21,13.45,28.33,5.31,42.22,329.23,6.75,False,True,True,0,32,0,0
241.32,5.08,81.91,2.57,-0.97,-4.66,-1.55,16.2,192.34,14.76,False,True,True,0,57,0,0
141.3,106.32,133.89,5.12,4.76,24.46,3.87,36.83,213.07,10.01,True,False,False,0,49,0,1
135.24,98.01,140.07,6.9,5.22,8.1,3.17,23.98,226.58,12.74,True,False,False,0,65,1,1
140.12,97.09,144.8,5.2,5.3,9.74,3.82,24.99,211.89,10.54,True,True,False,1,36,1,1
203.9,17.8,47.94,-3.1,11.29,1.67,4.61,41.13,180.92,14.0,False,True,True,1,69,0,1
226.97,68.19,118.67,2.53,14.95,0.39,-1.73,40.68,119.65,21.63,False,True,True,1,45,0,0
132.85,109.15,141.05,6.5,4.9,10.98,2.11,32.31,218.18,9.04,True,False,False,1,41,1,1
138.36,94.71,130.66,6.5,5.03,21.18,2.26,21.72,229.39,9.97,True,False,False,0,69,0,0
145.6,101.03,138.01,5.91,4.81,16.29,2.11,35.87,216.96,11.22,True,False,False,0,42,1,1
113.3,198.45,47.73,9.89,7.49,25.02,8.33,41.4,312.07,15.85,False,True,False,0,25,1,0
135.72,106.53,149.24,6.76,5.31,12.05,3.18,30.09,213.96,10.57,True,False,False,1,66,1,1
192.13,150.65,231.98,-2.95,0.66,2.27,-5.49,11.14,206.21,15.68,False,True,True,0,63,0,0
189.34,77.44,64.54,14.82,11.07,25.71,10.74,40.78,114.98,17.87,True,True,True,1,61,0,0
57.67,0.65,39.71,11.45,15.59,-0.6,10.83,44.53,141.3,16.29,False,True,True,1,66,0,0
172.03,157.56,156.67,1.27,14.68,4.07,12.28,13.3,173.51,3.47,False,True,True,0,65,0,0
131.33,96.82,136.15,6.52,4.52,19.47,3.26,24.01,225.86,9.03,True,True,False,1,92,1,1
231.26,145.83,219.99,2.15,2.37,-1.96,7.72,19.28,231.91,14.48,False,True,True,0,53,1,1
147.59,98.31,130.12,6.55,5.58,5.01,3.32,34.91,229.56,11.72,True,False,False,0,23,0,1
146.65,109.15,145.26,6.89,5.32,6.9,2.9,38.67,226.62,10.21,True,False,True,0,61,0,1
163.02,80.91,90.78,0.49,11.91,1.39,-4.92,19.57,145.48,18.98,False,True,False,1,25,0,1
147.5,96.86,140.79,6.69,5.18,18.52,3.73,22.61,219.19,10.32,True,False,True,1,53,0,1
133.32,100.07,136.55,5.7,5.8,14.29,3.64,32.49,211.72,9.54,True,False,False,1,95,1,0
36.7,167.81,87.48,-0.28,1.96,3.94,-1.56,14.05,329.83,7.47,False,True,False,0,36,0,0
221.72,77.32,68.63,-3.3,7.07,-4.78,-4.25,17.25,173.14,22.11,False,True,True,0,52,0,0
133.64,109.23,148.18,6.21,4.75,20.24,2.94,34.57,227.34,9.71,False,False,True,0,84,0,1
135.46,108.41,142.34,6.64,4.45,20.51,2.16,36.72,218.87,11.1,True,True,False,1,23,1,0
136.94,93.63,144.83,6.01,5.81,6.84,3.41,29.85,226.2,11.65,True,False,False,1,97,1,1
149.13,101.24,140.54,5.06,5.77,6.03,2.46,39.19,225.37,9.34,True,False,False,0,75,0,0
55.64,70.01,213.15,2.14,3.49,27.87,1.96,45.13,230.06,4.72,False,True,True,1,76,1,1
219.02,12.93,242.68,7.84,-0.3,-0.09,9.87,40.86,237.69,20.06,True,True,True,1,72,1,0
166.96,171.53,228.91,8.46,-3.29,28.61,-5.72,16.89,260.19,-0.22,False,True,True,0,69,0,0
182.96,8.73,92.47,-1.51,11.92,30.48,6.17,14.98,230.37,1.5,False,True,True,1,81,1,1
152.73,18.75,158.29,11.37,2.5,29.32,-0.47,44.31,182.35,20.06,False,True,False,0,55,1,0
145.08,106.86,137.08,5.72,4.0,7.89,3.51,30.04,216.71,11.09,True,True,False,1,71,0,1
189.32,21.58,233.25,3.63,-3.39,4.98,9.05,42.3,259.3,5.17,True,False,True,1,87,0,0
119.05,178.44,123.75,-3.56,7.29,33.44,-7.18,16.37,291.12,16.99,False,False,True,1,27,0,1
137.63,97.65,147.94,5.49,5.26,24.37,3.65,33.04,226.62,10.49,True,False,False,0,49,0,0
107.92,189.05,225.1,-0.41,-4.23,30.94,5.24,46.01,293.06,0.02,True,True,True,1,64,1,1
164.58,50.12,206.42,10.47,1.72,0.65,13.98,44.75,145.77,13.16,False,True,False,1,74,1,0
137.24,91.89,135.1,5.64,5.14,13.24,2.12,39.16,218.08,9.36,True,False,False,0,55,1,1
128.17,112.77,50.78,16.51,-4.1,-4.03,-4.02,17.49,258.37,5.63,False,True,True,1,75,1,0
113.59,146.37,89.99,7.24,7.01,3.1,-2.47,11.44,204.16,18.73,False,True,True,0,38,1,0
147.44,94.88,142.49,5.2,4.84,18.45,3.59,30.58,228.49,10.81,True,False,False,0,98,1,1
146.85,105.9,141.94,5.22,5.31,24.56,2.11,28.13,224.38,9.55,True,False,False,0,58,0,1
149.08,106.28,146.94,5.78,5.06,6.37,3.97,26.02,220.53,9.2,True,False,False,1,64,1,1
137.14,90.06,142.02,5.54,5.77,23.59,3.57,21.78,223.42,9.25,False,False,False,1,21,1,1
141.1,108.75,142.12,5.27,5.91,8.31,2.27,27.18,218.71,10.34,True,False,False,1,43,1,0
215.79,200.14,122.99,-3.94,13.65,31.93,12.33,16.0,304.81,4.82,False,True,True,0,74,0,0
144.9,98.25,142.8,5.86,5.64,6.8,2.32,37.31,217.88,12.53,True,False,False,0,60,1,1
69.76,117.15,223.79,0.38,-3.48,0.73,-4.63,15.31,324.78,13.89,False,True,True,0,84,1,1
144.23,108.78,141.76,5.72,4.41,6.36,2.34,25.36,223.24,11.9,True,False,False,0,99,1,0
147.41,102.93,134.23,5.25,5.5,8.32,2.63,35.96,227.07,12.46,True,True,False,0,39,0,1
152.05,150.62,239.69,16.7,1.29,29.69,5.04,11.12,179.07,21.09,False,True,True,0,56,1,0
134.25,106.26,133.46,5.47,5.72,8.66,2.83,34.62,226.48,12.65,True,False,False,1,57,1,1
148.3,109.61,142.57,5.74,5.99,7.63,2.0,39.33,211.28,9.63,True,False,False,0,96,1,0
137.99,90.16,136.98,5.87,5.29,18.2,2.35,34.74,222.02,11.68,True,False,False,1,94,0,0
132.91,104.74,141.29,5.37,5.01,9.12,2.48,34.54,215.85,10.88,False,False,False,0,32,1,0
218.71,12.04,122.96,15.01,-5.77,3.88,7.24,18.21,262.14,13.41,False,False,True,1,67,0,0
50.26,72.34,83.11,4.8,9.69,31.08,9.27,49.52,324.64,17.58,True,True,True,0,32,1,0
67.33,128.68,218.13,9.92,8.97,30.6,0.81,47.87,209.09,22.45,False,True,True,0,77,0,0
143.33,94.93,148.63,6.09,5.65,14.28,2.45,38.39,211.92,10.0,True,False,False,1,32,1,0
134.77,93.59,146.27,6.65,4.55,17.44,3.88,21.49,214.03,9.35,True,True,False,1,46,1,0
130.82,108.33,144.77,5.62,5.65,10.59,3.9,23.81,215.58,9.12,True,True,False,0,36,1,1
136.44,91.38,138.44,5.45,4.49,24.49,2.24,31.65,221.86,9.79,True,False,False,1,94,1,1
143.69,98.33,148.35,6.11,4.7,12.29,2.52,22.72,227.21,10.75,True,False,False,0,21,0,1
130.76,93.06,134.64,5.36,5.18,6.42,2.62,39.86,220.5,11.86,True,False,True,1,84,0,0
30.33,25.6,152.36,3.2,-0.09,-4.98,4.05,17.65,294.32,6.52,False,True,True,0,40,0,0
178.04,196.29,179.7,8.64,-2.32,28.53,12.93,45.67,177.92,3.03,False,True,True,0,41,1,0
135.19,95.14,139.14,5.3,4.43,8.7,2.78,21.61,213.29,9.17,True,False,False,1,21,0,1
199.22,72.94,107.62,1.31,11.73,4.29,11.35,17.86,236.47,13.55,False,True,False,1,38,1,1
142.46,101.77,135.19,5.67,5.59,8.95,2.81,39.57,226.18,10.59,False,False,False,1,40,0,0
194.3,172.61,220.15,-1.07,15.79,3.44,4.94,16.55,241.44,22.55,False,True,False,0,99,1,1
146.95,95.5,142.0,5.37,5.65,16.68,2.74,23.75,216.3,11.38,True,False,False,1,97,0,1
243.45,-5.54,210.56,-2.32,-3.42,-2.94,-3.52,13.46,200.59,19.4,False,True,True,1,89,1,1
145.23,109.63,148.68,5.3,5.11,10.59,2.11,36.05,223.85,11.78,True,False,False,1,44,1,1
143.17,90.5,144.51,6.7,5.37,11.42,3.74,27.53,221.57,11.36,True,False,False,0,73,0,1
138.3,107.55,143.11,5.39,5.43,12.02,2.6,24.04,212.59,11.94,True,False,False,0,18,0,0
166.43,-2.54,128.55,-4.12,15.79,32.59,-7.89,19.12,253.55,4.54,True,True,True,0,47,1,0
148.68,109.84,132.87,6.01,4.04,21.07,2.55,39.02,219.44,12.37,True,False,False,1,69,1,0
139.1,97.84,145.61,5.08,4.43,10.33,3.18,20.65,219.44,12.88,True,False,True,1,66,1,1
154.29,28.9,175.27,10.58,11.53,33.74,-7.2,11.14,198.77,20.36,False,True,True,1,93,0,0
83.07,28.12,106.96,9.11,14.09,32.87,-5.28,48.11,184.34,22.47,False,True,True,0,76,1,0
222.08,20.91,47.93,13.24,1.84,3.12,-1.23,13.27,197.71,17.12,False,True,True,0,42,0,0
38.59,39.16,209.26,16.56,11.31,1.46,5.74,10.6,149.55,7.15,False,True,True,0,35,0,0
38.65,209.85,202.63,16.47,10.86,27.73,-3.92,47.47,175.28,17.01,True,True,True,1,90,1,0
134.45,95.8,137.76,6.53,5.8,9.26,2.65,27.13,213.66,10.98,True,False,False,0,63,0,0
130.92,106.78,138.89,5.69,5.0,19.11,2.98,28.77,216.35,11.41,True,False,False,1,95,1,1
148.5,100.72,147.8,5.78,5.0,22.36,3.77,21.64,214.56,12.35,True,False,False,1,83,1,1
131.82,107.23,132.41,6.8,4.05,5.87,2.05,28.94,229.28,9.57,True,False,False,0,51,0,1
140.62,106.46,146.63,6.11,5.67,13.73,2.48,24.66,223.47,12.2,True,False,False,1,71,0,0
89.24,-0.91,171.95,2.18,7.37,-0.33,-2.23,42.92,234.5,-0.39,False,True,True,0,36,0,1
140.16,108.52,140.64,6.49,5.28,21.08,2.32,39.97,210.54,12.82,False,False,False,1,26,0,0
56.37,82.19,219.19,7.95,7.01,28.05,8.7,19.82,144.27,8.83,False,True,True,1,70,0,1
142.73,106.71,131.83,6.21,4.83,16.4,2.58,32.42,227.92,12.09,True,False,False,1,85,0,0
139.37,92.6,134.94,6.22,4.08,6.76,3.66,27.01,224.43,12.07,True,False,False,0,74,0,1
144.1,90.78,147.29,5.7,5.37,24.36,3.77,20.48,229.97,10.74,True,False,False,1,48,1,0
248.48,35.05,99.21,11.36,0.46,4.95,9.16,45.88,123.93,4.46,False,True,True,1,67,0,1
67.93,51.57,239.98,0.5,-0.16,32.26,-3.37,48.13,260.04,5.75,False,True,True,1,99,1,0
139.27,91.23,149.1,6.32,5.0,15.97,2.97,31.06,225.83,9.58,True,False,False,0,99,1,0
148.31,97.02,147.66,5.66,5.21,17.31,3.64,39.38,214.71,12.93,True,False,False,0,60,0,1
98.69,-1.63,124.47,-0.43,-1.44,27.28,-6.5,11.98,117.29,22.22,False,True,True,0,45,1,0
136.66,94.71,147.74,5.19,5.25,11.24,3.55,31.96,215.19,9.75,True,True,False,0,76,0,1
131.61,99.39,136.1,6.4,5.97,22.66,2.8,21.54,212.88,12.57,True,False,False,0,77,1,1
138.98,105.67,135.64,6.4,4.13,8.62,3.97,27.52,213.9,9.61,True,False,False,1,98,0,0
144.83,96.48,137.97,6.23,5.72,21.32,3.64,38.82,227.54,9.12,True,False,False,0,32,1,1
42.62,77.0,87.33,-3.02,13.14,27.78,-4.85,14.96,284.9,3.49,False,True,True,1,67,0,0
144.48,95.51,142.98,5.47,5.35,16.19,3.95,33.93,213.25,9.63,True,False,False,1,59,1,0
148.87,106.57,138.78,5.44,6.0,24.5,3.42,21.84,226.51,12.8,True,False,False,0,25,0,1
184.17,67.5,157.69,16.79,14.3,34.03,13.36,40.93,292.49,20.95,False,False,True,0,40,0,0
135.09,95.24,145.03,5.12,4.68,15.04,3.5,37.09,211.67,10.55,True,False,False,1,67,1,1
88.47,54.65,195.37,4.95,3.58,-3.22,13.37,48.31,159.75,16.46,False,True,True,1,70,0,1
178.29,1.52,55.39,1.14,-5.72,-4.74,-3.61,46.26,292.28,21.37,False,True,True,1,46,1,0
137.87,91.17,144.31,6.69,4.79,5.51,3.45,30.55,211.06,11.84,True,False,False,1,64,1,1
142.61,106.25,139.76,6.09,4.57,14.18,3.89,21.8,224.96,10.18,True,False,False,1,48,1,0
146.91,101.77,147.07,6.36,5.86,12.52,2.5,20.0,221.22,11.89,True,False,False,0,71,0,1
107.94,134.23,126.83,4.74,-4.61,-3.3,-5.99,49.27,326.44,8.9,False,True,True,0,92,0,1
149.38,101.8,137.75,5.43,4.73,9.97,2.91,36.27,213.55,12.89,True,False,False,0,34,0,1
105.57,168.41,114.6,15.24,0.75,32.04,-3.17,15.4,209.5,1.47,False,True,False,0,31,1,0
145.8,108.55,135.49,5.29,5.09,14.75,2.52,35.08,227.9,10.99,True,False,False,1,58,0,1
35.71,132.46,206.74,4.45,14.32,-3.27,-7.98,15.11,273.06,-0.31,True,True,False,0,87,1,1
140.94,108.75,148.11,6.57,4.58,9.91,2.64,23.5,228.25,10.73,True,True,True,0,35,1,0
143.82,100.56,149.53,5.61,4.41,13.52,3.82,29.78,229.65,12.56,False,False,False,0,37,1,0
59.38,24.43,89.31,-2.84,15.04,1.93,-4.2,47.07,149.49,4.38,False,True,True,0,34,0,0
133.39,96.39,143.56,5.97,4.25,21.33,3.76,21.37,227.45,12.45,True,False,False,1,57,0,1
141.99,96.39,138.47,5.64,4.74,14.96,2.54,30.98,224.03,10.38,True,False,True,1,72,1,1
131.12,94.74,137.6,6.67,5.22,6.8,3.4,24.33,210.75,11.41,False,False,False,1,91,0,1
149.87,98.62,142.91,6.32,4.39,5.13,2.1,39.01,218.49,9.28,True,False,False,0,30,0,1
180.04,46.56,52.38,14.35,-1.73,-1.23,-3.51,17.02,125.47,0.87,True,True,True,0,93,1,0
148.58,96.56,135.61,6.36,4.2,19.39,2.57,39.31,218.42,12.95,True,False,False,0,19,0,1
138.8,96.48,136.44,5.35,4.2,22.29,3.36,28.33,213.04,10.96,True,False,False,0,99,1,1
246.77,6.04,72.56,-1.14,15.99,27.53,-0.8,12.12,209.2,14.0,False,True,True,1,32,0,0
144.64,103.3,136.18,5.35,5.3,18.07,2.01,38.94,215.97,12.95,True,True,False,1,98,0,1
49.42,128.81,108.23,11.04,3.41,-3.07,4.61,43.83,249.07,5.08,False,True,True,1,51,0,0
144.45,105.35,130.83,5.07,5.37,11.14,3.76,24.14,219.57,9.22,True,False,True,0,100,0,0
141.07,97.7,130.29,6.65,4.85,16.17,2.39,34.8,217.54,12.07,True,False,False,1,91,1,1
211.13,204.33,231.48,11.13,12.37,-0.89,4.96,45.78,233.31,22.1,False,True,True,0,92,0,0
173.54,71.3,211.21,-3.28,-1.35,4.24,-7.49,42.69,178.47,1.52,False,True,True,1,97,0,0
88.46,68.87,182.69,4.79,2.42,27.84,-0.74,10.73,281.43,18.23,False,True,True,1,45,1,0
99.41,151.63,172.37,-3.96,-0.06,-2.09,10.68,46.2,194.44,18.48,False,False,True,0,18,1,0
136.61,102.77,133.29,6.25,5.08,11.92,3.98,23.94,211.71,12.51,False,False,False,0,68,0,1
133.59,100.71,144.3,5.62,4.77,5.31,3.67,38.82,229.24,9.62,True,False,False,0,59,0,1
141.59,92.83,135.57,6.62,5.23,24.42,2.53,20.73,222.93,11.14,True,False,False,0,63,0,1
188.16,172.46,39.56,11.18,7.97,4.87,5.96,47.76,328.51,6.94,False,True,True,1,59,0,0
139.03,97.86,137.96,5.33,4.39,23.24,3.97,23.91,218.17,11.61,True,False,False,1,23,0,1
239.85,17.49,164.09,15.88,2.65,-3.03,10.52,40.37,123.93,0.01,False,True,True,0,58,1,0
39.19,112.98,210.26,13.07,2.05,1.77,13.7,43.27,157.23,17.79,False,True,True,0,74,0,1
88.16,177.68,55.91,3.47,-2.65,25.68,9.22,17.99,279.72,0.8,False,True,True,1,65,0,0
85.7,70.61,74.11,-0.22,14.06,-3.68,9.4,48.71,312.65,8.53,False,True,True,0,68,1,0
133.0,92.34,135.65,5.13,5.58,10.84,3.99,35.07,228.26,11.74,True,False,False,1,40,0,1
145.61,105.91,145.33,6.04,4.94,10.66,3.29,25.26,228.01,12.85,True,False,False,1,18,1,1
93.03,202.59,104.74,-4.79,7.63,32.24,1.83,48.77,160.05,4.59,False,True,True,0,47,0,0
39.38,13.01,242.89,1.56,7.23,34.22,13.26,44.82,145.44,2.87,True,False,True,1,43,1,0
134.22,91.97,139.13,5.02,5.33,14.11,3.96,29.76,228.14,11.75,True,False,False,0,58,1,1
243.8,116.65,178.11,4.01,0.16,28.37,-4.32,44.36,307.07,7.24,False,True,True,1,85,1,0
166.84,210.0,164.76,-1.59,9.77,-0.44,12.15,10.87,275.5,0.3,False,False,True,0,65,0,0
124.35,69.12,215.49,3.87,14.0,1.21,8.91,12.32,134.77,0.1,False,True,True,0,31,1,0
