high_flour,low_flour,warm_water,sugar,yeast,olive_oil,salt,standstill,temp,bake_time,extra_effort,pineapple,pearl,elec_power,cooker_age,cooker_gender,label
142.1,92.42,133.48,5.34,5.77,8.45,2.97,32.18,218.89,9.85,True,False,False,1,40,0,1
139.58,104.41,134.7,5.74,5.27,9.04,2.61,28.74,221.99,11.11,True,False,False,1,93,0,1
172.94,18.53,246.63,9.51,8.68,-0.4,12.93,14.34,126.44,0.74,False,True,True,0,21,1,0
71.76,195.2,87.89,11.04,0.57,33.94,13.96,11.85,297.07,-0.55,True,True,True,0,73,1,0
137.2,93.65,138.73,5.34,4.75,19.03,2.75,37.05,218.37,9.24,True,False,False,0,89,0,1
140.81,97.82,134.06,5.97,5.29,16.81,2.09,34.85,213.9,12.03,True,True,False,0,28,1,1
157.28,111.79,94.3,8.96,9.94,-4.46,8.53,48.6,250.32,0.93,True,True,True,1,91,0,0
156.73,204.7,108.57,0.91,1.46,27.32,-0.83,40.21,244.3,19.88,False,True,True,0,64,0,0
145.3,98.55,132.07,5.79,4.3,5.35,3.9,28.69,222.22,10.96,True,False,False,1,56,1,1
121.77,179.52,67.08,3.35,-0.72,27.95,10.48,18.56,266.78,16.81,False,False,True,1,68,0,0
137.22,99.24,149.75,6.98,4.4,14.75,2.95,27.68,211.79,12.83,True,False,False,0,43,0,1
132.88,100.5,148.61,6.23,5.45,14.9,3.68,26.64,213.57,10.87,True,False,True,0,33,0,1
125.82,36.62,166.11,-1.44,15.0,-2.45,5.72,17.02,290.76,19.82,False,True,True,1,77,1,0
143.79,104.09,141.59,6.59,5.65,5.13,2.33,21.16,212.58,9.71,True,False,False,0,53,1,1
57.69,22.73,152.86,7.02,-4.72,3.97,9.37,16.68,200.34,5.96,False,True,True,1,18,0,0
76.03,25.43,45.49,14.31,13.64,27.92,5.93,45.75,322.5,21.39,False,True,True,1,48,1,0
126.31,203.74,108.7,4.81,9.22,27.01,11.66,18.0,329.37,14.21,False,False,True,0,41,1,0
81.5,71.38,242.37,11.96,-5.09,2.94,12.08,12.7,258.16,21.14,False,True,True,0,35,1,0
219.17,164.25,161.94,-1.82,-3.83,27.27,-7.05,12.86,172.92,17.67,False,True,True,0,34,0,0
140.75,96.37,134.07,6.27,5.63,12.71,2.12,25.61,217.91,11.79,True,False,False,0,92,1,1
112.23,179.24,47.09,3.43,15.66,-4.32,7.95,14.94,267.58,2.25,False,True,True,0,89,0,0
112.86,58.91,56.39,13.58,3.29,28.81,-2.06,10.68,209.45,-0.76,False,True,True,1,75,0,0
87.19,-0.11,226.17,0.38,-3.94,-1.15,1.99,18.42,314.11,13.06,False,True,True,0,34,0,0
196.56,65.07,171.9,0.13,3.8,4.04,1.31,16.56,279.34,22.35,False,True,True,1,24,0,0
229.46,206.29,216.23,7.68,9.22,-2.68,-7.81,19.81,172.61,4.39,False,True,True,0,53,0,0
224.99,52.99,182.43,15.57,-3.66,-0.98,5.38,13.9,186.71,14.08,False,True,True,0,48,0,0
147.56,105.91,145.31,6.26,4.95,5.5,2.89,34.25,215.71,10.47,True,False,False,0,62,1,1
133.13,107.95,131.53,5.44,4.42,10.5,3.57,20.77,216.7,12.16,True,False,False,0,88,0,1
231.28,6.59,86.34,14.25,11.26,0.09,5.91,46.12,117.1,4.82,False,True,True,0,45,1,0
138.3,97.35,147.65,6.79,5.6,11.7,3.73,24.3,222.21,10.81,True,False,False,0,81,0,1
131.23,102.26,144.45,6.11,5.65,6.06,2.8,36.09,216.7,10.0,True,False,False,0,49,0,1
133.95,107.33,135.32,5.18,5.58,20.94,2.51,20.23,211.05,10.13,False,False,False,1,70,0,1
30.72,122.52,247.66,-2.47,8.04,-4.56,-4.77,12.65,246.59,4.57,False,True,True,0,95,0,0
132.29,93.8,143.18,6.16,4.75,24.99,3.12,30.52,227.14,12.73,True,False,False,0,39,1,0
193.35,145.26,62.72,12.91,-3.52,29.23,5.86,40.82,260.54,14.41,False,True,True,0,56,0,0
136.62,104.74,132.81,5.86,4.8,15.75,2.04,28.24,221.96,11.36,True,False,False,0,90,1,1
138.78,92.01,149.27,5.61,5.03,16.64,3.63,25.96,212.46,10.63,True,False,False,1,95,0,1
134.27,109.42,146.89,6.37,5.12,24.33,3.1,23.5,229.18,11.72,True,False,False,1,49,1,1
146.55,102.93,147.93,6.22,5.41,14.81,2.11,23.34,220.17,10.72,True,False,False,1,74,1,1
146.81,108.19,133.96,6.52,4.85,22.44,3.06,32.68,210.01,11.79,True,False,True,1,41,0,1
157.26,155.72,102.09,-0.18,3.18,4.32,-7.98,17.0,238.19,21.01,False,True,True,0,25,1,0
136.92,104.18,148.73,7.0,5.36,14.68,2.94,23.79,228.41,9.85,True,False,False,1,74,0,1
222.78,143.19,102.88,11.21,10.0,0.02,-4.16,12.7,278.94,5.91,False,True,True,1,37,0,0
132.24,104.81,148.84,5.13,5.22,17.27,3.75,34.99,217.26,12.18,True,False,False,0,71,1,1
248.22,61.75,229.19,-0.71,0.24,31.21,4.58,40.88,231.35,14.28,True,True,True,1,95,1,0
126.33,114.93,37.65,7.6,-0.8,1.37,-5.43,17.2,134.32,17.09,False,True,True,1,20,0,0
147.93,91.13,135.6,6.77,4.46,20.91,3.61,26.43,225.58,9.45,True,False,False,1,88,0,1
133.36,94.36,131.62,5.77,5.0,18.22,2.68,36.76,215.43,9.16,True,False,False,0,30,0,1
219.39,40.43,107.45,1.12,-4.15,0.86,-1.89,13.96,238.98,15.06,False,True,True,1,51,1,0
212.78,199.35,77.18,1.65,-5.91,1.24,-6.96,44.06,152.34,7.04,False,True,True,0,35,1,0
138.47,92.52,135.34,6.53,4.46,18.88,3.39,24.11,219.16,10.85,True,False,False,0,33,1,1
142.31,94.76,133.55,5.93,5.71,6.31,3.51,34.74,225.81,10.02,True,False,False,1,22,1,1
248.33,-7.45,92.7,-2.33,3.18,32.39,-0.58,44.89,291.28,17.1,False,True,True,1,89,1,0
134.74,100.61,142.73,5.33,5.48,19.94,2.41,26.8,214.7,11.08,True,False,False,1,19,0,1
48.89,57.47,87.63,0.53,0.59,31.76,1.51,16.29,321.06,16.65,False,True,True,1,29,0,0
145.89,101.49,130.55,5.2,5.7,9.4,3.88,28.79,215.32,9.88,False,False,True,1,53,0,1
146.91,95.44,146.47,5.8,5.08,9.93,3.09,21.28,214.69,9.35,True,False,False,1,79,1,1
228.69,67.48,75.97,8.58,15.32,1.98,13.82,42.74,186.43,15.36,False,True,True,0,73,0,0
136.57,107.91,132.0,5.26,5.95,7.56,3.57,20.18,228.83,9.46,True,False,False,1,51,1,1
132.98,92.6,143.46,5.6,4.54,22.34,2.59,29.34,213.47,10.76,True,False,False,0,63,1,1
116.24,142.78,126.91,3.14,9.5,25.7,-4.47,46.29,285.63,6.83,False,True,True,0,87,1,0
82.19,178.26,114.28,4.35,11.79,-2.92,-3.52,41.94,312.1,-0.11,False,True,True,0,68,0,0
137.13,90.78,148.11,5.76,5.3,14.86,3.64,29.2,222.93,12.86,True,False,False,0,35,0,1
211.85,133.12,203.07,-0.46,-1.17,3.74,-7.42,11.85,128.87,2.64,False,True,False,0,31,1,0
140.95,109.7,144.71,5.23,5.43,5.51,2.24,23.38,218.12,11.27,True,False,False,0,63,0,1
136.31,97.17,140.23,6.9,5.41,18.29,3.39,29.98,223.81,9.82,True,False,False,0,72,1,1
159.1,176.32,77.57,2.72,10.8,3.61,-2.69,46.33,249.84,1.04,False,True,True,0,67,0,0
148.31,105.09,132.61,5.84,4.24,16.03,3.02,38.2,216.78,11.38,True,True,False,1,22,1,1
140.55,93.23,141.23,6.84,5.42,5.14,3.06,31.04,216.79,10.93,True,False,False,0,80,0,1
174.96,199.01,112.64,4.62,-3.7,27.59,6.65,15.01,280.28,19.74,False,True,True,1,63,0,0
145.01,93.52,147.58,6.52,5.4,19.42,2.3,23.22,220.41,9.67,True,False,False,0,30,0,1
197.78,168.91,58.5,4.33,7.19,26.17,-1.03,40.5,277.74,8.31,False,True,True,0,35,0,0
147.69,92.08,147.09,5.97,5.6,17.43,3.91,24.61,213.84,12.9,True,False,False,0,29,0,1
193.43,157.61,71.65,0.74,2.7,1.61,-5.55,15.18,145.65,0.54,False,True,False,0,53,0,0
64.55,25.7,154.05,10.56,-0.15,34.2,6.81,42.24,251.24,2.92,False,True,True,1,65,0,0
139.11,95.45,144.49,6.06,4.67,23.64,2.19,38.99,225.77,9.47,True,False,False,1,21,0,1
148.9,104.59,130.57,6.9,4.87,16.22,2.74,23.13,214.45,12.8,True,False,False,0,68,1,1
140.31,95.58,137.65,5.49,5.82,9.67,3.62,33.87,224.66,10.89,True,False,False,0,30,1,1
172.89,160.87,99.7,-2.36,15.47,-2.28,11.57,18.34,248.18,6.18,True,True,True,0,71,0,0
138.44,100.86,141.5,5.11,5.13,8.99,2.44,37.3,212.83,9.99,True,False,False,0,91,1,1
62.54,139.05,239.9,0.02,8.69,2.04,5.41,17.99,279.32,16.77,False,True,False,0,69,0,0
131.58,102.58,137.47,6.57,4.63,16.96,3.49,25.07,215.39,9.65,True,False,False,0,39,0,1
148.17,94.78,135.99,5.47,4.78,19.51,3.74,31.19,210.56,10.76,True,False,False,1,92,0,1
137.89,107.58,140.39,6.84,4.52,5.69,2.18,33.36,218.23,11.71,True,False,False,1,40,1,1
149.76,96.39,137.83,6.21,4.45,17.37,3.47,25.97,222.18,10.94,True,False,False,1,89,0,1
149.74,99.18,141.19,5.13,5.59,16.38,2.36,27.56,211.7,10.18,True,False,False,0,73,1,1
130.48,99.53,146.84,6.87,4.73,9.75,3.45,23.53,211.57,11.12,True,False,False,0,24,0,1
140.66,97.61,140.8,5.09,4.51,22.11,3.97,37.67,225.57,10.53,True,False,False,0,55,1,1
121.82,115.03,187.55,2.73,13.68,32.84,-4.79,19.79,209.5,13.58,False,True,True,0,34,0,0
142.72,99.18,146.37,6.81,5.21,8.46,2.21,22.69,216.16,10.51,True,False,False,0,61,1,1
143.91,97.64,143.1,5.39,5.38,12.21,2.22,28.31,215.5,12.74,True,False,False,1,57,0,1
185.99,83.16,84.24,-3.66,12.56,-0.14,7.99,18.47,281.24,22.21,False,True,True,1,59,0,0
133.59,100.08,148.17,5.51,5.18,18.53,3.8,21.77,211.22,9.44,True,False,False,1,90,1,1
85.02,143.99,209.63,2.01,2.35,28.41,13.18,19.21,168.37,15.69,False,True,True,0,56,1,0
80.49,209.04,238.35,10.76,12.01,1.8,1.71,12.17,184.2,17.46,False,False,True,0,21,0,0
135.3,101.66,134.8,5.22,5.26,15.94,3.92,32.1,229.13,10.23,True,False,False,0,91,0,1
135.44,105.02,149.45,6.8,4.57,8.07,3.12,39.18,222.06,9.53,True,False,False,0,42,0,1
104.35,129.12,214.93,16.09,12.65,33.03,-6.03,13.98,157.85,8.26,False,True,True,0,73,1,0
139.8,105.28,139.78,6.06,5.46,21.11,3.73,25.2,213.86,12.63,True,False,False,1,80,1,1
182.65,76.55,163.91,8.1,2.9,26.92,-1.65,16.46,251.5,0.13,False,False,False,1,88,0,0
136.18,102.75,140.12,5.44,4.45,18.38,2.86,29.38,214.8,12.05,True,False,False,0,21,0,1
133.68,94.93,148.51,5.7,5.27,13.05,3.77,28.97,223.82,10.86,True,False,False,1,74,0,1
148.39,90.92,140.35,6.06,4.94,9.79,3.01,33.03,226.89,11.64,True,False,True,1,45,1,1
138.99,109.13,147.99,6.78,5.67,13.82,2.8,38.04,216.56,11.23,True,False,False,1,75,0,1
139.3,108.83,137.94,5.52,4.34,15.09,2.4,38.27,227.72,10.05,True,False,False,0,42,0,1
82.41,13.14,230.56,1.44,9.27,27.7,10.93,10.47,320.45,20.96,False,True,True,1,67,1,0
52.06,0.44,243.59,-4.45,-1.62,1.04,-4.89,46.77,174.24,2.9,False,True,True,0,29,0,0
137.4,95.3,149.73,5.6,4.94,16.15,3.81,21.01,220.53,9.41,True,False,False,0,88,1,1
237.38,137.88,156.42,12.55,3.29,27.65,-0.73,12.52,128.79,0.79,False,True,True,1,30,1,0
193.28,116.21,62.42,12.11,7.41,27.2,-5.86,19.36,298.2,19.25,False,False,True,1,70,1,0
181.23,78.94,200.23,-0.76,8.89,34.19,-3.93,11.18,204.47,3.14,False,True,True,1,78,0,0
244.22,124.46,89.23,14.92,10.09,-1.42,13.53,43.04,189.26,0.96,False,True,True,0,85,0,0
115.44,116.97,243.27,1.29,9.96,4.06,-5.05,43.61,274.07,1.58,False,True,True,1,47,1,0
228.04,175.21,232.41,-1.85,7.17,29.63,-1.8,41.16,144.8,0.54,False,True,False,1,37,0,0
189.24,139.3,69.24,13.36,-4.03,0.7,0.22,48.76,311.54,-0.66,False,True,False,1,52,1,1
132.43,108.65,144.88,5.98,5.16,7.54,3.64,23.78,218.92,10.5,True,False,False,1,93,0,1
